Title,ReviewText,UserID,Date,Brand,Product,CelebrityBranded
,"definitely not my favorite lip oil. applicator is very small and feel like i have to swip many times on my lip to get it distributed. however, i can see some people may prefer this applicator. but the color isn't that bright as i would wanted and didn't like the feeling it had on my lip",clxrissa,13 Oct 2023,HausLabs,Lip,Yes
it’s decent,this lip oil is good but for the price range I’m 100% sure you can get better. I like the dior lip dupe from amazon the most it’s got the best consistency.,salomejelke,12 Oct 2023,HausLabs,Lip,Yes
,It’s nice and shine lasts long but I couldn’t stand the taste. I returned it,Yilirubio,12 Oct 2023,HausLabs,Lip,Yes
Definitely repurchasing.,"I was hesitant to buy this for a while because of the price but you get 7ml of product which is more than some other lip oils and glasses that are almost the same price. This might be my favorite lip oil formula of the 5 that I’ve tried! It’s so smooth, not sticky, no taste, I think it offers a slightly cooling effect. It gently stains your lips with a soft color. Easy to remove and actually feels nourishing! Also last a long time.",ilashes,10 Oct 2023,HausLabs,Lip,Yes
,Love this lip oil and the colour it provides! It's very nourishing and I'm putting all my friends onto it,sshannonflynn,8 Oct 2023,HausLabs,Lip,Yes
"Love the it, but…","I just started using lip oils recently, and I wanted to try this one out. I love the way this feels on my lips…it doesn’t feel sticky..it feels so nourishing. The color it gives my lips is very pretty. The only thing is the weird smell.",SashaFei009,4 Oct 2023,HausLabs,Lip,Yes
New Go To,"I love how moisturizing it feels without being sticky. You get a light tint and a lot of shine.
I also love that it has no scent or taste!!",laur212,4 Oct 2023,HausLabs,Lip,Yes
"Glossy, juicy, pretty","This is a lovely oil. Super nourishing with a perfect punch of tint. Primary leans more magenta, but is complimentary to all skin tones. Highly recommended",Mhill23,1 Oct 2023,HausLabs,Lip,Yes
In love,I’ve been using this product for almost six months and it’s like new. I love the subtle color that gives to your lips and the applicator it’s just perfect. There’s no licking at all and it smells good.,micxtggg,27 Sep 2023,HausLabs,Lip,Yes
do not buy- waste of money,wanted to love this lip oil but didn't find it moisturizing for my lips. also the tine is also very faint.,chetnakr01,27 Sep 2023,HausLabs,Lip,Yes
THE BEST LIP OIL,"I’ve tried Dior, gisou, Juvias place, all of the trending ones EXCEPT for Clarins but without a doubt this is definitely the best one. The color is gorgeous, it’s very hydrating, and it surprisingly lasts a long time! I love the shades and the tube it’s absolutely gorgeous",jesss209,27 Sep 2023,HausLabs,Lip,Yes
,"Yup, it's a lip gloss. Nothing out of the ordinary, I probably wouldn't repurchase for the price. It doesn't leave much of a tint on me unfortunately.",Chrysopteron,26 Sep 2023,HausLabs,Lip,Yes
,The tint lasts all day even after product drys 😁 I love it,margareit,24 Sep 2023,HausLabs,Lip,Yes
,Amazing product. Looks stunning on the lips and also hydrates them well.,Ivana2929,24 Sep 2023,HausLabs,Lip,Yes
,1000000000000% yes would buy in full size still have over 2 moths use every day and my lips are ❤️❤️❤️❤️ must haves,Carol6374637,23 Sep 2023,HausLabs,Lip,Yes
,"It's really cute, pretty good value for the price. Not anything crazy, but still cute",leweav,23 Sep 2023,HausLabs,Lip,Yes
Not worth the money,"For the money it isn’t worth it in my opinion. Unfortunately it leaves my lips with an extremely grainy feeling and while the color is nice, it just feels cheap. I don’t personally recommend. I do like the applicator however",j0cely3n,22 Sep 2023,HausLabs,Lip,Yes
Many compliments,I love this lip oil. Stays in place and not sticky . Looks great over my lipstick .,Lisarent66,21 Sep 2023,HausLabs,Lip,Yes
"Beautiful oil, but pricing is ridiculous.","Okay, so this lip oil is beautiful. Soft, not sticky. Subtle Color. Really nice to wear. I knocked off a star because I cannot, for the life of me, understand the pricing. $20 for a lip oil that is a literal sample size? No. It’s not right.",jellybean709,19 Sep 2023,HausLabs,Lip,Yes
I am hooked,"Just amazing!!! Nice color, superb hydration. a must have!",Vidhya93,19 Sep 2023,HausLabs,Lip,Yes
Dior or Clarins is better,If you are into non sticky lip oils then you might love this. But it doesn't seem to last long on my lips. I much rather prefer the Dior or Clarins lip oil.,TGreen1211,18 Sep 2023,HausLabs,Lip,Yes
love it!,it definitely moisturizes my lips and i love the consistency of it because it’s on the thicker side but it’s very lightweight. the only reason i gave this 4 stars is because the shade i got (secondary) turns pink on my lips and i’m not a fan of pink gloss.,MackenzieLW,14 Sep 2023,HausLabs,Lip,Yes
Just Okay!,"Not a go-to for me. No good nor bad impressions- I'm just indifferent about it. The shade on it's own is ""Bleh,"" I do find on top of lipstick it's much much prettier with the sheen of the orange oil, but I don't love it enough to repurchase it. I also don't find it very long lasting. I feel there are better lip oils out there.",Rebecksterrr,13 Sep 2023,HausLabs,Lip,Yes
,"It's very hydrating, normally I need to reapply frequently but with that one my lips feels hydrated right after! And it doesn't have a sticky feel, it is also lightweight on the lips!",laurbe,13 Sep 2023,HausLabs,Lip,Yes
Love this!! 👏🏾👏🏾👏🏾,One of my favorite glosses!! Smooth applicator and soft feel of gloss. It moisturizes my lips and it feels amazing on my lips. Perfect touch of color!,1Krys1,12 Sep 2023,HausLabs,Lip,Yes
Cute,"Love this. Moisturizing and leaves behind a bit of a stain as it wears down. 

I hope they come out with more colours!",jadeden,10 Sep 2023,HausLabs,Lip,Yes
THE BEST,"This is so underrated. I have never heard anyone talk about this lip oil, but O M G it’s amazing. The colour is everything. It doesn’t feel sticky. It’s light and glossy. Recommend: x10000",LoveSofia,10 Sep 2023,HausLabs,Lip,Yes
,I love that that it is moisturizing with a tint. If I could change one thing I would have the tint last longer like the Rare Beauty lip oils but I like the consistency of the Haus formula better.,Mama16,10 Sep 2023,HausLabs,Lip,Yes
dont be scared of the color,the color is beautiful. i am light skin and it look so natural on my skin tone. left my lips smooth not a sticky,princessdiana55,8 Sep 2023,HausLabs,Lip,Yes
"Seals in lip balm well, lasts a while!","It’s a great sealing oil on top of my lip balm, adding a nice hint of color. It’s not as hydrating on it’s own as I would like, however I do love it with the right combination of lip balm for deep hydration with a hint of color. The star taken off is because of the slight stickiness until it settles for a few minutes, and because it could be a bit more hydrating. 



Great for pregnant ladies thoug! I’m breastfeeding and love that it doesn’t have contraindicated ingredients that I found so far!",Amanera,7 Sep 2023,HausLabs,Lip,Yes
The best of the bests,This lip oil feels and looks amazing on my lips. It keeps my lips soft and looking nice for hours.The best lip oil in the market.,SaPavi,7 Sep 2023,HausLabs,Lip,Yes
It’s ok!,"Not bad, but not phenomenal. Love the shade though!",sparkle7,7 Sep 2023,HausLabs,Lip,Yes
My Lip Oasis🏝️,"I can never get enough! Pure natural hydration, keeps my lips nourished in the arid desert climate 🏜️",JaydenObv,6 Sep 2023,HausLabs,Lip,Yes
,I love how this product not only gives me hydration  my lips. But it also adds a pop of sheet colour I like. I can use this for special occasions and everyday life. Has a nice hint of gloss to it.,cduong94,2 Sep 2023,HausLabs,Lip,Yes
,This product is super cute and shiny and is really hydrating would 100% recommend.,Nxxr,1 Sep 2023,HausLabs,Lip,Yes
GET IT,"Best lip oil I’ve ever got. First time getting it and was pretty nervous bc I’ve been SEARCHING for literally something that makes my lip feel hydrated. It’s not sticky, no fragrance and makes my lips juicer.",ruthieputhyy1,29 Aug 2023,HausLabs,Lip,Yes
,Love this lip oil. I especially love to wear it over my lipstick. Love this entire line!,LMalt,28 Aug 2023,HausLabs,Lip,Yes
Go to gloss,"Super moisturizing and long lasting, adds the prettiest color to my lips and I’m not sure how because it’s sheer, there has to be something in this product that just makes your lips blush… anyhow, highly recommend!! (Purchased the orange one)",starkle,27 Aug 2023,HausLabs,Lip,Yes
The best lip gloss I’ve ever tried !!!,I am a lipgloss girlie at heart so I have a big collection. This one is above and beyond!! The gloss gives such a nice pigment to the lips and it does not feel sticky. It feels very hydrating and that is perfect for my dry lips.,glowyfairy13,27 Aug 2023,HausLabs,Lip,Yes
,It was a bit smaller than I thought but I still love it,SOPHlE12345,25 Aug 2023,HausLabs,Lip,Yes
Waste of money,"I love Lady Gaga but this is a waste of money. I bought the lip oil for $24 and there is barely any product. The packaging for the lip oil is 3 inches but the applicator takes up over half you could get a better lip oil and or lip gloss for much less money. As far as the product itself it’s fine I don’t dislike it but I also don’t love it and I most definitely don’t think it’s worth how much it costs. It advertises itself as color changing and adjusting to your PH levels, and it doesn’t do that what you see in the bottle is exactly what you’re going to get overall it’s not the worst product I’ve ever tried, but it’s not worth the money for the quality of product or the amount of product.",Melialoveskat7,25 Aug 2023,HausLabs,Lip,Yes
So flattering!,"Obsessed with this color and texture. I thought it was too light/clear at first but it is such a beautiful berry pink, light weight feel and lasts for hours!",kedavidson223,25 Aug 2023,HausLabs,Lip,Yes
Chapped & cracked,"I LOVE Lady Gaga. That being said, I was one of the few people that had their lips chap and crack from this product. After a few days it was a little painful/annoying. There are just a few reviews with similar cons. Nice hint of color thought",tb78,25 Aug 2023,HausLabs,Lip,Yes
,This is the best lip oil!!! I love the way it feels abs looks on.,DD1424,23 Aug 2023,HausLabs,Lip,Yes
Love!,I love the feel of this on my lips.  Does it last long? No.  Will I get another color? Yes . Layers so nice on top of lipstick.,HB24601,19 Aug 2023,HausLabs,Lip,Yes
My go-to,I love this lip oil so much!! It’s not sticky at all and the color is so lovely. It also lasts a long time- I’ve had it for 8+ months and I’m just about to run out. I will be rebuying!!,laurenn411,17 Aug 2023,HausLabs,Lip,Yes
I use it everyday now,"It’s really moisturizing, and I’ve used it about a dozen times now and I can’t believe how little was used in the bottle. Most other lip oils or glosses you can use like three times and it’s empty. This one will last for a while!",Thegreatdanee,17 Aug 2023,HausLabs,Lip,Yes
LOVE IT!,"Best lip gloss I have ever used! Not sticky, long lasting!",Louise130,16 Aug 2023,HausLabs,Lip,Yes
My every day go-to,"Absolutely love this lip oil! I have super sensitive skin and allergies to products but this is great for me! Looks stunning lasts a good amount of time and I’m not allergic to it. Really appreciate that this lip oil has 
a limited amount of ingredients and no fragrance which is exaclty whit I’m not allergic to it.",MiasVersion,14 Aug 2023,HausLabs,Lip,Yes
Dior who? This is the lip oil of the year.,"This lip oil is my new and forever obsession. It’s hydrating, not too heavy, not sticky, and leaves a beautiful finish. Even after the initial “shine” wears off, the product leaves your lips looking healthy.",KayxIsla,14 Aug 2023,HausLabs,Lip,Yes
Everyday lippie,My new everyday lip oil! Not sticky and adds the best dimension to my lips! Make them look so plump and beautiful especially paired with a lip liner!,CrissyLaFlower,10 Aug 2023,HausLabs,Lip,Yes
Best oil on the market!,"Hands down the best oil I've used. The feel on the lips is very light, the colour change is very flattering and my tube has been lasting forever. Definitely want to try the other colours.",WhiteAndNerdy,8 Aug 2023,HausLabs,Lip,Yes
,"This is my first lip oil I’ve tried. I really like how smooth it is. Not sticky at all. Lips feel very hydrated. The tint is very sheer, like I ate a popsicle. It’s just what I was looking for!",WindsorMakeup,7 Aug 2023,HausLabs,Lip,Yes
,I really like this I just wish I got the full size. This one in my opinion is too small for the price.,lsabeIla,5 Aug 2023,HausLabs,Lip,Yes
love,"not too much gloss, quite pigmented, perfect size, leaves a lip stain after removing the gloss",emrowc,4 Aug 2023,HausLabs,Lip,Yes
Amazing!!! 10/10,"I LOVE THIS LIP OIL!!! ive tried a lot of different lip oils and this one is the best of the best! goes on so nicely, I love the applicator and color!",anteale12,2 Aug 2023,HausLabs,Lip,Yes
My new favorite,I have been searching for a less expensive version of the Dior oil. This is is. I love it and it lasts longer than Dior. Can’t wait to get more colors.,Nettepotter,31 Jul 2023,HausLabs,Lip,Yes
HOLY GRAIL!,"My favorite lip oil on the market. Worth every penny, I will keep rebuying. Yes, it is more pricey than others but it is okay to spoil yourself! Leaves a bright pink tint on my lips as it wears throughout the day.",duchi123,31 Jul 2023,HausLabs,Lip,Yes
Love it,"Love this!!! Honestly feels like a lip gloss but not sticky, it gives your lips a very soft pink.",tif04,31 Jul 2023,HausLabs,Lip,Yes
Part of my essentials (which it’s not sold out.),Darker berry is my favourite! There is a bit of appeal as it is Lady Gaga’s brand but I actually do enjoy this product.,TheCalmBanker,31 Jul 2023,HausLabs,Lip,Yes
Loveeee!,Reminds me of the Dior lip gloss however so much better! It’s much more hydrating than the Dior and lasts longer! Also is not as sticky as the dior and much more affordable. Love Love Love.,Daniexoxo,30 Jul 2023,HausLabs,Lip,Yes
Cute,Love it!! I picked this on a whim 2 weeks ago and I have been wearing it everyday. Very natural looking and it leaves a little stain on the lips after drying out.,Aylana,30 Jul 2023,HausLabs,Lip,Yes
✨💋haus labs lip oil review💋✨,"I love this haus labs lip oil sooo much it's really pretty. It made my lips look plump, pretty,
and soooo ✨ shiny ✨. It kinda dries out quickly on the lips. When I got home my sister wanted to try it but it didn't work for her 😢. But overall a great lip oil 😘.",veveslay,30 Jul 2023,HausLabs,Lip,Yes
Disappointing,"I don't like this product at all, it's dry on the lips, wouldn't recommend.",geegeepadu,29 Jul 2023,HausLabs,Lip,Yes
not worth it,"I purchased this after seeing the good reviews. however I don't recommend it. I have to reapply every 30 minutes. 14 dollars for an oil that is the same size of my thumb, I don't think so. cute packaging but not worth the money",ylxm,28 Jul 2023,HausLabs,Lip,Yes
Next Level,I LOVE the thick applicator. It's not too oily which I also really like. And the pigment is so bright! Def going to buy another.,paetynh,27 Jul 2023,HausLabs,Lip,Yes
,stains your lips a gorg shade of pink so even when the gloss wears off the color stays!! perfect but super expensive,lizzielewington,25 Jul 2023,HausLabs,Lip,Yes
Weird smell,"I really like the product itself but it has a very weird smell once it’s dried down that I don’t like, smells sorta metal-like.. makes me feel dirty.",caitnicole24,25 Jul 2023,HausLabs,Lip,Yes
"Amazing formula, poor packaging for mini",The formula and color is fantastic! I wouldn’t purchase the mini size again though because the applicator is kind of annoying. The tip is too large for the tube and most of the product gets scrapped off so I have to dip it in 3-4 times to cover my lips.,IckieVickie,24 Jul 2023,HausLabs,Lip,Yes
YES YES YES,this is my favorite lip oil. a silky texture that's not sticky at all. gives a wonderful shine and very moisturizing. and you can get ALL of the product out of the tube. will continue to repurchase,bbjsamm,24 Jul 2023,HausLabs,Lip,Yes
small!!,"CAREFUL! it’s really small! overall, it’s a good product and it’s pretty long lasting. great for travel!",ALLYKUROMI,23 Jul 2023,HausLabs,Lip,Yes
Cute,"I don't use it very often but i love it, super shiny,pigmented, and leaves a pretty stain",audreylay,21 Jul 2023,HausLabs,Lip,Yes
,This lip oil is so pretty and leave the prettiest color behind. I love how hydrating it is as well!,mrgnbtrs,21 Jul 2023,HausLabs,Lip,Yes
"Pass, save your money",I like the texture but for a lip oil....my lips don't feel or stay hydrated. I have used cheaper lip glosses that gave more moisture. I also don't get any type of lip tint color-ish pay off AT ALL. I won't re-buy and wouldn't recommend this.,AZMakeUpMom,20 Jul 2023,HausLabs,Lip,Yes
color stays for hours!!,"after trying many lip products, this one has to be my favorite. the color stays even after the glossiness is gone. it looks so good on my lips, and it’s better than the dior one!!",Morgan1235,16 Jul 2023,HausLabs,Lip,Yes
A must have for daily use.,I am loving this lip gloss. It's absolutely incredible.,Rahizaluvspink,14 Jul 2023,HausLabs,Lip,Yes
Sleek and hydrating,"This product feels nice, the texture and hydration are great, the packaging is sleek. I personally would like if the orange had a smidge more tint to it. I also feel like it isn't super long-lasting compared to other lip oils, which is a favorite lip product of mine.",sombermuse,11 Jul 2023,HausLabs,Lip,Yes
Very hydrating lip oil,This product does exactly what it says it will do. It does gives a lot of hydration to your lips without feeling overly sticky or heavy. Great for instant hydration to very dry lips! I do recommend getting this!,idanyd,10 Jul 2023,HausLabs,Lip,Yes
,"Truly love this lip oil! After one use your lips are hydrated, truly can’t recommend this enough",CBarrera,8 Jul 2023,HausLabs,Lip,Yes
better than dior,after using this product it leaves an adorable lip stain & leaves my lips moisturized!,amyradgaf,7 Jul 2023,HausLabs,Lip,Yes
A-ok,"Be warned, it is not orange. It barely has an orange tint and comes out clear over lip crayons or by  by itself. Given that, I do like the consistency as a clear gloss. Undecided if I will repurchase. Is Farley moisturizing which I fo like.",orangeyellow,2 Jul 2023,HausLabs,Lip,Yes
,"Was okay by itself as a slightly tinted gloss, but too cool to wear over any other lip crayon without looking weird dye to its own pigmenting. Doesn’t work for warm to neutral skin tones. This one I didn’t keep.",orangeyellow,2 Jul 2023,HausLabs,Lip,Yes
Good but there’s an aftertaste,"Like the color, looks good and I’m excited to have it, but when I put it on it leaves a disgusting aftertaste in my mouth like if I just threw up???",sarahpigeon,1 Jul 2023,HausLabs,Lip,Yes
,I love the colour he left in my lips but its not a lot oily i mean i can see texture i think ill love if it was plumping and all of it,withsallly,1 Jul 2023,HausLabs,Lip,Yes
Can’t get the product out!!,"Here is the problem with this: when you pull the applicator out, the product gets stuck inside the bottle. The applicator comes out practically dry. I have to insert and pull out the applicator 4-5 times to get enough product for my lips. Please fix this!",AnnTru,1 Jul 2023,HausLabs,Lip,Yes
Sticky,Sheer cherry is a very pretty color. But this oil doesn’t feel any different than other cheaper alternatives. Except it is a little more stickier,sweethenny,30 Jun 2023,HausLabs,Lip,Yes
,"this product didn’t really look like the picture when I opened it. although, it did give my lips a nice pink tint and it kept my lips hydrated for hours! I would definitely purchase again.",camilaherdez,28 Jun 2023,HausLabs,Lip,Yes
Lives up to its name.,"I tried this for the first time without reading its description. My initial expectations were, “ok, another lip oil.” I applied a generous layer toward the end of the evening, after masking and while getting ready for sleep. Since there my lips still felt covered in it an hour after applying, I decided to forego my usual sleep mask. The next morning, I was shocked to find my lips still felt as thought they had a nice slip, a thin layer of, what was it - oil? on them. I did a quick search for ‘HAUS Lip Oil,’ and of COURSE.  It is aptly named ‘hybrid.’",eshoe,27 Jun 2023,HausLabs,Lip,Yes
Good to gift!,I love this product and have gifted to friends because of its versatility! I will comment that it where’s off and you will need another gloss to put on top after. It does stain and doesn’t dry the lips it just doesn’t look as juicy on the lips after a while. I have been using it for a while and I will say definitely worth it if your looking for a good lip oil!,natahandjsubs,27 Jun 2023,HausLabs,Lip,Yes
Beautiful subtle color and soft lips!!,"I really like this.  Super hydrating.  Just the right amount of color.  I was afraid since it looks so pink that it would be too much, but it's subtle and yet defines your lips.  Also has pretty good staying power and keep my lips soft.",mactracey,27 Jun 2023,HausLabs,Lip,Yes
Hydrating and smoothing lip oil!,I received this free from Sephora’s Beauty Insider Community and wanted to share my honest review. It is a Really lovely lip oil with great shine and lasting hydration. I have mostly been using as a a night time treatment and I love that it stays in all night and I wake to soft and hydrated lips that seem to stay softer throughout the day after using this at night. I probably wouldn’t have bought this clear lip oil but I’m so glad I received it and would definitely repurchase. It seems unscented and doesn’t have any tint to it. Highly recommend!,sister13,24 Jun 2023,HausLabs,Lip,Yes
,Best non sticky lip oil. It’s hydrates instantly. My go to . ❤️,avii12,23 Jun 2023,HausLabs,Lip,Yes
Waste of $$$,Waste of money. $14 for a TINY TINY lip oil. Might as well buy the regular size. This will not last but about 5 applications max. Can’t recommend.,DebbieBurkett,23 Jun 2023,HausLabs,Lip,Yes
A MUST HAVE,This lip oil isn’t sticky and doesn’t taste bad. After application your lips are immediately hydrated. I love this lip oil so much!,atti5,22 Jun 2023,HausLabs,Lip,Yes
"Great Product, Horrible Applicator","I really do like how the lip oil makes your lips look! It is a little to sticky for my liking, but it still does not bother me that horribly. The only thing that I cannot stand about the product is the applicator— I feel that it barely picks up the product and it’s too small and stiff that it does not smear the product well on your lips. In comparison, I love the applicator of the Dior lip oil; this lip oil has the complete opposite applicator in that it’s way small and does not bend with the shape of your lip.",typikole,22 Jun 2023,HausLabs,Lip,Yes
My new go to lip oil!,"This is now my go to lip oil! it has a great shine and colour, lasts fairly long, and leaves a very nice tint on the lips after it has dulled down. I would easily buy this again.",Anjalic3,22 Jun 2023,HausLabs,Lip,Yes
Nice color but wonky tube,This is a really pretty color but the applicator is so hard to get out of the tube. I feel like I have to tug on it quite a bit to get it to pop out.,spicyjuniormint,22 Jun 2023,HausLabs,Lip,Yes
Love!,Love these lip oils so much! Hint of colour and so moisturizing. I keep repurchasing.,woman407,21 Jun 2023,HausLabs,Lip,Yes
Love!,Love these lip oils so much! Hint of colour and so moisturizing. I keep repurchasing.,woman407,21 Jun 2023,HausLabs,Lip,Yes
,"I like that it contains squalane and collagen, has no fragrance, and makes my lips really shiny.  The clear color really enhances my natural lip color.  Con is that it doesn’t last long at all.",dddd89,20 Jun 2023,HausLabs,Lip,Yes
,"So pretty, makes lips look juicy pretty and shiny while also being hydrating…it lasts a while. Only thing is the applicator doesn’t reach the bottom of the bottle so I can’t get all of my moneys worth but I’d say 99/100",elochoui,20 Jun 2023,HausLabs,Lip,Yes
,"Beautiful colour, really does match your skin to create the best shade. Super drying tho even when i put chapstick with it, i have really dry lips and this makes it worse. Just gonna stick to my Fenty Heat lipgloss tbh",rediate,19 Jun 2023,HausLabs,Lip,Yes
"Hydrating, glossy finish, slightly plumping","I already had 2 of the Haus lip oils in my makeup collection (Secondary and Hue) before receiving Neutral, the clear version of this lip oil, as gratis. I've spent about 3 weeks testing out this lip oil (and comparing it with a couple other clear lip products, also received as gratis) and am sharing my honest and authentic opinion, as a Sephora Beauty Insider Community Ambassador.   

WHAT I LIKE:
* Consistency - thinner than most lip oils, making it less sticky & tacky 
* Applicator & application - large doe foot applicator makes for quick & easy application, no mirror needed
* Wears comfortably 
* Great for quick & easy, on the go makeup (but see below) 
* Lightly hydrating
* Glossy finish 
* Slightly plumping effect, without making my lips look swollen. The  top portion of the left side of my lips is less full due to a procedure I had, but using this lip oil plumps it up slightly, enough to make it look more even with the other side of my lips. A plus for me.

AREA(S) FOR IMPROVEMENT: 
* I think this is supposed to be pH adjusting formula but I didn't notice any color change, just some glossiness & shine, which isn't bad at all but it doesn't provide color to my lips as the pH adjusting claim suggests it might (though maybe mine was just this way).
* Would love to see a couple more shades added to the range, maybe a sheer bronze or rose gold hue

FYI:
* Versatile - wears well on its own, paired with a lip liner, or over a lip color 
* Convenient for travel - I like to keep this in my purse, great to use for running errands on the weekend

BUY or BYE?:
* While I prefer the tinted shades from this line, I do enjoy the versatility of the clear version (see above) and the thinner consistency; it's a BUY, BUY, BUY for me. 
* Recommend",itsfi,19 Jun 2023,HausLabs,Lip,Yes
Great lip oil!,"Very hydrating and not sticky, high shine and comfortable to wear.  I removed 1 star because it doesn’t last as long as other lip oils. I did receive this complimentary from Sephora in exchange for my honest review.",faeriegirl,18 Jun 2023,HausLabs,Lip,Yes
Super hydrating,This lip oil is really hydrating. It’s not sticky at all and has a more slippery feel rather than a thick consistency. I got secondary because the other shades made my lips way too pink to what I am used to. But this left my lips with such a pretty color that looks natural. Even with lip liner or over a lipstick your lips will be hydrated for hours even after the shine has faded. Definitely recommend this shade if you’re not a huge fan of bright pink lips.,Isabella009,17 Jun 2023,HausLabs,Lip,Yes
So pretty!!,"100% a MUST have!! Although the gloss doesn’t stay on that long, I find myself reapplying quite often",katiefrance,17 Jun 2023,HausLabs,Lip,Yes
,I fell asleep in this product and the next morning woke up with bumps,jujgup,16 Jun 2023,HausLabs,Lip,Yes
Don’t waste your money,So tiny like unbelievably tiny. Product isn’t anything different and the applicator is bad it barely picked up any product at all. Get essence cranberry lip oil. not worth $20 at all.,user4646,16 Jun 2023,HausLabs,Lip,Yes
Save Your Money,"This is neither hydrating or an accurate color and I'm super disappointed. Wanted something a little different for summer and purchased Gaga's ""go-to"" only to find that there isn't really any tint at all on this because it's a ph balanced lip oil (the confirmation was Red 27 in the ingredients) and thus these shades aren't going to look much different after all. It's sticky and sits on the lips even with the lightest application. The color also seemed to turn into ""Primary"" (hot pink) after a few uses and this is overall a dud.",halcyonranger,15 Jun 2023,HausLabs,Lip,Yes
Eww,"It’s pretty ig, but tastes AWFUL!! My sister can tolerate it, but I gag every time I put it on. I just can’t, it smells like rotten milk and meat.",avivab22,15 Jun 2023,HausLabs,Lip,Yes
,"tastes gross, dont get, very small so not worth the money",chloewojcicki,14 Jun 2023,HausLabs,Lip,Yes
,I am definitely a clear gloss girly. I love a good clear gloss that will moisturize my lips. I do find this gloss does moisturize but it didn’t last as long as I had hoped. I love how comfortable it feels and it is not sticky. I will definitely grab this one in the summer but I don’t know if it will work in the winter months when my lips are terribly dry.,ather,14 Jun 2023,HausLabs,Lip,Yes
"Comfortable, high shine, requires re application!","The packaging is pretty but because the cap is reflective it is finger print prone. The applicator is medium sized, but it doesn’t pick up a ton of product so you need to dip in twice for two coats to get an even layer. The packaging isn’t messy. There is no scent but there is a slightly odd taste if it gets in your mouth. The oil is fairly thin and I’d say not sticky, watery, or greasy feeling. This isn’t super long lasting (I’d say about 2 hours). When freshly applied it produces a  high shine effect and is pretty. It’s hydrating while on and doesn’t leave a tacky film after being removed. But my lips don’t necessarily feel extra nourished once it’s removed either. I would say it’s slightly plumping because of its glossy effect but not so much in the sense that you will feel a warm or cooling sensation that actually makes them bigger. It’s comfortable to wear and so cute and aesthetic on my vanity!",MarissaIwanowsk,14 Jun 2023,HausLabs,Lip,Yes
Great moisturizing product,"Very moisturizing and not sticky. At first the color is super pale but after a couple applications through the day, the color bills up to a really nice soft pink!",karencb,14 Jun 2023,HausLabs,Lip,Yes
my only exception,SO PRETTY? i’m the type of person that HATES the feeling of anything on my lips AND i bite my lips a lot but WOW. this is the only exception- i literally wear this all the time and the tint it gives my lips is so pretty!!,melalt,13 Jun 2023,HausLabs,Lip,Yes
Tint,This has zero tint to it. It looks awesome in the bottle. I love other products by Haus but this is a lot of money for noting.,Rach2016,13 Jun 2023,HausLabs,Lip,Yes
an everyday must have 💌,"this is my new favorite thing. miss gaga SLAYED it with this one. in the time that i’ve had it, i use almost everyday because it’s so subtle but looks so good. makes me look less dead in the morning, it’s not sticky, and it’s just so pretty/moisturizing for me. 15/10 honestly. sticky",xoxoxov,12 Jun 2023,HausLabs,Lip,Yes
,I expected a bit more given the hype. I don’t think I would repurchase,Leilani19rp19,12 Jun 2023,HausLabs,Lip,Yes
Don't waste your money,It is definitely not an oil. it is a sticky mess that does nothing good for your lips. Sorry I wasted my money. I had high expectations for this.,shelly999,12 Jun 2023,HausLabs,Lip,Yes
,"Not a fan, has a weird consistency of a cheap dollar tree lipgloss, put 2 coats on, just looked kinda odd. Love lady Gaga but for me this was a pass",misspeach93,11 Jun 2023,HausLabs,Lip,Yes
Must have,Love love love. This lip oil isn’t sticky at all. It stays on my lips for a while and smells good.,Alyy033,10 Jun 2023,HausLabs,Lip,Yes
Love,"Loving this very nourishing lip oil! I've been spending a lot of time outdoors and my lips have gotten dry, this lip oil has done a great job of getting my lips back to soft, smooth and supple. Love the high gloss shine and non-sticky feel.",Hippie79,10 Jun 2023,HausLabs,Lip,Yes
Soooo gooodddd,I purchased the mini size and I fell in love immediately. The formula is great and it feels so good on my lips it’s not sticky and it’s hydrating and it lasts a long time. Will be purchasing the full size 🩷,jesss209,9 Jun 2023,HausLabs,Lip,Yes
Perfect finish to my makeup routine,I absolutely love this lip oil. I would definitely recommend. The color is a perfect pink and looks super natural.,emmah678,8 Jun 2023,HausLabs,Lip,Yes
Glossy and Hydrating,"This is described as a lip gloss, lip balm, and treatment. I like that it is very hydrating, though I don’t think I noticed any apparent plumping. It’s very comfortable to wear, and I love the shininess. I appreciate that it’s not sticky or tacky. I tried the neutral (universal clear) shade, and I hope to try some of the tinted varieties.",PrettyPaint,7 Jun 2023,HausLabs,Lip,Yes
Nice product,Exactly what I expected from the product. Make lips feel soft and looks nice and glossy.,Rachelb26,6 Jun 2023,HausLabs,Lip,Yes
,"Love this! No scent to it, not sticky and mega shine. 
I wasn’t expecting tons of hydration, it gives the amount you would expect.",GG84,6 Jun 2023,HausLabs,Lip,Yes
