Title,UserID,ReviewText,Date,Brand,Product,CelebrityBranded
Average at best,lilihope,"I bought this after watching an influencer say “it was Mascara ever”, I should know better. This isn’t special in any way. Formula is lackluster and wand is odd.",18 Jan 2025,HausLabs,Mascara,Yes
New favorite,adriana789,"Loveee this mascara, it lengthens my lashes and they keep their curl unlike with other mascaras I’ve used-definitely recommend",18 Jan 2025,HausLabs,Mascara,Yes
I love it but ….,JenBee3,Definitely a good mascara but definitely not worth it for the price. They fall flat after a while. I was so excited for this mascara but definitely better out there. 7.5/10,17 Jan 2025,HausLabs,Mascara,Yes
,danier98,"This mascara is definitely great for volume, but I found that it did not hold the curl in my lashes the same way a waterproof mascara would.",17 Jan 2025,HausLabs,Mascara,Yes
,Weismannk,"I like that this mascara doesn’t leave clumps or create a spider legs effect. It looks natural while still adding volume and length. However, it’s not long-lasting. My eyes tend to be watery, and this mascara smudges on me.",17 Jan 2025,HausLabs,Mascara,Yes
Headlione: Look more beautiful,Rocky16Jan,"Review of a product, It helps a lot to make you more beautiful",17 Jan 2025,HausLabs,Mascara,Yes
lengthening mascara!,sssaaarrraaa,"It’s actually a really good mascara! it lengthens and keeps the curl. as someone with pretty straight lashes, i’m surprised at how good it lasted in terms of the curl. it doesn’t flake and sits very nicely as well!",17 Jan 2025,HausLabs,Mascara,Yes
Not friendly for straight lashes,km124,I was so excited to try but was disappointed. I have straight lashes that I curl and as soon as I put this product on the lashes went flat. Super common for me and rare that I find a good mascara but I was hopeful.,17 Jan 2025,HausLabs,Mascara,Yes
,cocoakacokes,"Literally this mascara blew my mind in three seconds! I got the mini with 100 point reward and my lashes which are usually fine and short (in my opinion lol I’ve been trying to use Latisse, but I still think they’re too short) were beautiful in seconds! I don’t wear a lot of makeup, especially at work so it’s nice to have just a little pop that I can build up if I want. I had to immediately go and write a review! Immediately purchasing!! Everything Haus labs is literally ICONIC. Lady G, you are my SHERO and all your products are my holy grails!!!. Between the brushes, concealer, foundation, the brushes don’t get me started on the brushes!!!! Especially the concealer brush! The blushes? I have every single one! Addicted to HL make up! Forever!",17 Jan 2025,HausLabs,Mascara,Yes
"Flakes, flakes, flakes!",melaniergore,This isn’t good! It flakes like crazy! I don’t like it at all! I had high hopes for this but it’s just not it! I like the brand but this was a HUGE miss! I would return but I already threw out the packaging. I don’t understand how this got out of the lab!,17 Jan 2025,HausLabs,Mascara,Yes
Nah,Memphis1981,Not worth the hype I got it because it had a five star review and getting it myself. It appeared very dry for a $30 mascara. I was hoping for better results than what I got.,17 Jan 2025,HausLabs,Mascara,Yes
Goes on pretty then smudges terribly!,Blondeinabmw,"I love how this mascara applies and the formula makes my lashes look really pretty with just one coat. I've tried multiple setting powders under the eyes, and no matter what after a couple hours, this stuff is smudged all around my under eye and is an absolute mess. Will not rebuy.",16 Jan 2025,HausLabs,Mascara,Yes
I don’t get it,ctomtom22,I’m convinced anyone hyping this up is on Gaga’s payroll because this was abysmal. It smudges and my eyelashes flaked like a croissant. The separation was nice but there’s no point if it’s going to give a panda eye effect.,16 Jan 2025,HausLabs,Mascara,Yes
Extremely over hyped!,Angelinahiccup,So disappointed with this. Was influenced as always after seeing a TikTok. Aside from the fact it gives major raccoon eyes / smudges badly. It also gave me an allergic reaction. My eyes were so sore and swollen after using it. Save your money,16 Jan 2025,HausLabs,Mascara,Yes
Unfortunately returning,YSEnriquez,Like many other users… im just not understanding the hype. This mascara flakes and smudges very easily. It is NOT good for shorter lashes. Very natural effect. It does come off easy though. Returning.,16 Jan 2025,HausLabs,Mascara,Yes
My lashes have volume now!,Sashhhh,"I don’t currently have a mascara that is a repeat buy in my makeup routine and have been wanting to find one. The B structural volumizing  + lengthening mascara might just be IT. I loveee how soft the applicator is. Most are rough/stiff and clumps the product up. My lashes are literally super short, however after applying I can definitely see a difference in my eyes. My lashes appear longer and fuller. ☺️",16 Jan 2025,HausLabs,Mascara,Yes
Not really understanding the hype…,bpann13,"Because of all the hype and my love for the House Labs foundation, I purchased this product.  The first time I used it, I couldn’t understand what the hype was.  I’ve given it about two weeks now and I’m  still not thrilled with it. I find it to be a little clumpy and flaky. I also don’t notice any great lengthening aspect to it. Sorry, but this one’s going back. ￼",16 Jan 2025,HausLabs,Mascara,Yes
flakes and smudges :(,chebis,"great effect, separation and length! unfortunately it flakes and smudges so I ended up returning it",16 Jan 2025,HausLabs,Mascara,Yes
,lisalew,"This looks great on initial application, but I have problems with raccoon eyes throughout the day & very painful flakes falling in my eyes. It also seems to be getting very dry in the tube after just a few days of using.",16 Jan 2025,HausLabs,Mascara,Yes
Not it!!,AlyshaRice,Super dry and flakey - definitely not long lasting! I do really love this mascara brush but the formula is NOT it! I literally thought it was completely dried out from the moment I opened it. Just a flop besides the brush!,16 Jan 2025,HausLabs,Mascara,Yes
So Close!,prettykitteh,"I really wanted to love this mascara— I like that the formula goes on super soft and doesn’t leave my lashes crunchy. It does give me volume and length, especially with the unique brush shape! You can see the difference in the picture I’ve attached; left side is before and right is after mascara. It’s great for adding a little drama, and managed to do it without any clumping, which feels really unique among mascaras! This one keeps my lashes smooth and separated, unlike a lot of others!

My only issue? My Asian lashes tend to be stick straight, and this mascara didn’t keep them curled throughout the day. That means I got little smudges under my eye as my lashes brushed against my lower lid. It’s an issue I get with every mascara, but one I’m looking to avoid— so my search continues. I think this would be perfect for someone with different lashes. I’ll probably end up gifting this to a friend!",15 Jan 2025,HausLabs,Mascara,Yes
You are magnificent,1madfan,"After weeks of using this, I have to say how amazed I am at the condition of my lashes. They are short and can be sparse and sometimes break since using Haus Labs mascara I have noticed my lashes look fuller and feel softer after using. I would definitely recommend giving this one try. ￼",15 Jan 2025,HausLabs,Mascara,Yes
It’s a good mascara!,Danidream,"Yes! It’s a good mascara, but to me it doesn’t beat out my tarte tubing mascara! Holy Grail! ￼",15 Jan 2025,HausLabs,Mascara,Yes
Get it! It’s great!,KeKeCrow19,I like it. It’s not like other mascaras it’s a conditioning mascara. It definitely gives you the faux eye lash look.,15 Jan 2025,HausLabs,Mascara,Yes
My new go to,Maalc,"The Haus Labs B. Structural Mascara is a game-changer! It adds amazing volume and length without clumping, and the lightweight formula keeps my lashes lifted all day. No smudging, no flaking—just bold, dramatic lashes. Highly recommend for anyone who loves a glam lash look!",15 Jan 2025,HausLabs,Mascara,Yes
Raccoon eyes,katie34952,This goes on so pretty but after a few hours smudges and gives you raccoon eyes. Such a bummer!,15 Jan 2025,HausLabs,Mascara,Yes
Lengthening & Conditioning,MelDarosa,The before and after of my lashes is CRAZYYY! This product is extremely flexible so you can add as many layers as possible to lengthen! There was no flakiness and my lashes stayed curled all day! Definitely will be purchasing this once I run out! Haus Labs has sent me this product in exchange for an honest review.,15 Jan 2025,HausLabs,Mascara,Yes
It’s a yes,AlexRenee,The hype is real. The thing with this mascara is that it’s customizable based on the amount of coats you apply. You can get natural lash with one coat and drama with 3 or more.,14 Jan 2025,HausLabs,Mascara,Yes
Outstanding formula!,AmandaAlexis,"This mascara is fantastic! It is a dry formula, which I very much prefer. It builds beautifully and offers considerable volume. This is for folks that love Diorshow Iconic Overcurl mascara.",14 Jan 2025,HausLabs,Mascara,Yes
Best Mascara!,nxcocole,"Honestly, this is the best mascara I’ve ever used. It doesn’t clump, it doesn’t feel thick on the lashes, and it washes off easily doing my skincare routine at night. It lifts the lashes and looks very natural!",14 Jan 2025,HausLabs,Mascara,Yes
Adequate,JingleBelle14,"It’s okay, but not great. It’s certainly not worth the hype. It’s not as good as Lancôme Defencils - the one I was using when I bought this. I did one eye in each and the Lancôme had longer, fuller lashes. Disappointing .sure it’s better than",13 Jan 2025,HausLabs,Mascara,Yes
"Long lasting, with some patience!",jnberrie,"I received this mascara for free in exchange for my honest review. This is a good mascara, but is a drier formula so requires some patience to build up and avoid clumping. I also have oilier under-eyes and found that this smudged after a full day of wear. However, this held a curl well and I only needed one coat to achieve the volume and length that I like!",13 Jan 2025,HausLabs,Mascara,Yes
Obsessed,lisaearthangel,i’m obsessed with this mascara. the brush grabs all my lashes so they look full and amazing. i love that this product is “clean” as well. great job 👏 jesus,13 Jan 2025,HausLabs,Mascara,Yes
legit best mascara i’ve ever used,cinnarolm,i have always struggled with my lashes falling and with this one it did not fall! this mascara is school air proof lol! it also made my lashes look insane so definitely try this if you have stubborn lashes!!,13 Jan 2025,HausLabs,Mascara,Yes
Ehh,stace813,"As much as I really wanted to LOVE this mascara,I can’t say that I do. It’s definitely not worth the money and I may be returning unfortunately. I will say that it’s not the worst because I do feel like it lives up to its hype of creating volume. However it is so flaky that I will have bits and pieces of it all over my eyes and face :(",13 Jan 2025,HausLabs,Mascara,Yes
,KatZ714,"I have long, straight lashes. I curl them and they stay up fine with most mascaras. This mascara immediately straightened them and they were droopy and clumpy, even after separating with a last comb. All day long the mascara flaked off into my eyes and on my cheeks. Really disappointed.",12 Jan 2025,HausLabs,Mascara,Yes
Comparable with other high-end mascaras,twingrandma,"Nothing out of this world but did a good job at lengthening, so-so at volumizing. Did not clump on me nor did it flake off. Nice deep black. Decent mascara.",12 Jan 2025,HausLabs,Mascara,Yes
,Jillianlee16,This mascara is great. I do usually prefer a dryer formula for my lashes and love everything about this one. Holds a curl all day and I only need really one coat to have my lashes looking long and voluminous. I was surprised how good my lashes looked even with just a few swipes of this product.. Love it!!,12 Jan 2025,HausLabs,Mascara,Yes
my new go to!,alizahabib,"The new Haus Labs mascara is seriously impressive! The formula gives amazing volume and length without feeling heavy or clumping up. The wand is super precise, grabbing every lash to create a full, fanned-out effect. I was especially impressed by how well it lasts—no smudging or flaking, even after a long day. It’s also vegan and cruelty-free, which makes it even better. If you’re looking for a mascara that delivers bold, long-lasting results while still feeling lightweight, this one is definitely worth trying!",12 Jan 2025,HausLabs,Mascara,Yes
Overhyped,riahonfiah,Shamed to admit I was influenced lol this mascara was horrible. Clumpy and dry formula. I have pretty long lashes and this did nothing for them.,11 Jan 2025,HausLabs,Mascara,Yes
Not great,DaniClaudia,I don’t understand the hype. This clumps my lashes and doesn’t look flattering. Will return ASAP.,11 Jan 2025,HausLabs,Mascara,Yes
Nothing to write home about.,MollyBee15,"Not sure how this mascara has such great reviews. It’s certainly getting hyped online but I don’t see it. I’ve tried pretty much every mascara at Sephora and this one is “meh”. The first thing I noticed is how not-luxe the packaging is. The silver looks pretty but is super lightweight and cheap feeling. As expensive as this mascara is, I expected MUCH more. It’s NOTHING like the actual metal one of Milk Makeup. 

It’s a “dry” mascara. It wasn’t clumpy which was appreciated, and separates lashes well. But I didn’t get the volume or length it claims. It wasn’t crumbly. It did keep my lashes curled all day, but the vavoom just wasn’t there. 

I’ll keep this as an “every day” mascara. It kind of reminds me of Clinique’s. This is not my nighttime or going out mascara.",11 Jan 2025,HausLabs,Mascara,Yes
Buy it !!,Helselenne,Best Mascara I’ve ever used. Does not clump up like others no matter how many coats you apply.,11 Jan 2025,HausLabs,Mascara,Yes
Not worth the hype!,truestlibr,Worst mascara. I bought the hype. It is dry and flaky and it does get better. My first Haus lab purchase not sure there will be another if this is the quality. Will be returning.,11 Jan 2025,HausLabs,Mascara,Yes
,kaitlynhudy,"Wow, this product gives me great length without being clumpy. This is one of my new favorite mascaras. I will be purchasing more of this in the future!",10 Jan 2025,HausLabs,Mascara,Yes
,shiddity,"I'm a mascara junkie. I got influenced and bought this mascara and must say it's not great. It's not even good. It's very dry, which is fine, but it takes many coats to build up. I don't get the length that I get with other mascara. I also don't get the volume I get with oth",10 Jan 2025,HausLabs,Mascara,Yes
Nicest mascara I’ve ever used,AEZoom,"Lives up to the hype. Not flaky, not clumpy, lengthens beautifully, and applies so easy without making a mess.",10 Jan 2025,HausLabs,Mascara,Yes
Stunning,jannettgmz,"When I seen Haus Labs was coming out with a mascara I thought to myself, “how different can it be from any other mascara?” I SHOULDVE KNOWN. Haus labs alwaysssss out does themselves. First the packaging. Sleek, classy and beautiful. The wand is thick. Which I love!! I absolutely love how thick and long it is BUT there is not a lot of product that comes out. Just the perfect amount. It is a light formula that leaves little to zero clumping. This mascara is the ONLY one that I gave tried that actually claims no clumping and MEANS IT!! and the curl in my lash LASTED! Mind blown. 10/10 RECOMMENDED! I love you haus lab. (Gifted by Haus Labs)",10 Jan 2025,HausLabs,Mascara,Yes
I will die with a smile and gorgeous eyelashes,ALPal87,"MISS GAGA. you know your way around a mic and a mascara. I have never once in my 24 years on this planet found a mascara that I truly LIKE, let alone love. This product makes your eyelashes look like every annoying man’s long and luscious eyelashes that they don’t need or deserve. It truly does not flake or clump, and it’s perfect for a natural length and lift. thank you, I will purchase this forever.",10 Jan 2025,HausLabs,Mascara,Yes
Clumpy after 1 week of use,boisemom,"The first time I used this I liked it; it was volumizing and lengthening, lasted most of the day. I have had this now for close to 2 weeks and the formula is getting increasingly clumpy; I have to comb through my lashes or wipe off the brush to have a clump free appearance. I generally have loved most of my Haus Labs purchases but not a fan of this one.",10 Jan 2025,HausLabs,Mascara,Yes
Love,Lizzieloppez4,"** Haus kindly gave me this Mascara for free so that I could review it. **

The only reason why I'm giving it four stars instead of five is because I have pins straight lashes and most of the time the only way they will stay up the whole entire day is if it's waterproof. This mascara would've been perfect if it was a waterproof mascara. It does provide the lengthening effect that it says it will. I also do believe that because I have naturally long lashes. I see it that way. I don't necessarily think it adds a huge difference, but it is very easy to use. I love the applicator and my eyes didn't feel irritated. Overall, I would re-purchase and the packaging is definitely my favorite thing of it!",10 Jan 2025,HausLabs,Mascara,Yes
,mwils29,the rare beauty mascara was my holy grail but this might just beat it! my lashes are lifted without curling them and they’re separated but lengthened. 10/10,10 Jan 2025,HausLabs,Mascara,Yes
Why the hype??,kathyhb4,Hands down the worst mascara I’ve ever tried! What is the hype with this?? It’s dry and I had to struggle to get product on my lashes and then it flaked! Returning!!,09 Jan 2025,HausLabs,Mascara,Yes
Disappointing,Emilyyyy19,Kinda disappointed. This mascara only shows after a bunch of coats. Only “lengthening” if you already have long eyelashes. Nice packaging but product is not worth the money.,09 Jan 2025,HausLabs,Mascara,Yes
Not as good as I hoped.,minnieslp,I really like the mascara except it doesn’t last all day for me.  By the end of the day it has melted into my skin below my eyes leaving me with raccoon eyes.  I wish it didn’t do that as it does  give good length and volume.,09 Jan 2025,HausLabs,Mascara,Yes
Disappointed,lilyseker,"I was excited to try since I’m a fan of other Haus Labs products, but I was disappointed when I tried this mascara out for the first time. My natural lashes are long but straight so I have to curl them, usually a waterproof mascara does a well job at holding them up, however this mascara was very wet and immediately weighed down my lashes back to straight. Sad I’ll have to return ￼",09 Jan 2025,HausLabs,Mascara,Yes
Wish it was Waterproof,emitro,I really like this mascara and how it is buildable. I just wish it was waterproof.,09 Jan 2025,HausLabs,Mascara,Yes
My new favorite mascara!,BeautyFanatic76,"If this mascara is an example of Haus Labs products, I want the entire collection right now! Yes, this mascara is that good! It delivers 5x fanned out volume, extended length and gives lashes that gorgeous feathery look. It not only makes lashes look good but also improves lash health to reduce lashes loss. This clean, cruelty free mascara has the worlds first vegan B-Silk powered formula thst wraps lashes in an invisible web matrix for soft, flexible hold and buildable volume while also strengthening lashes. There is also rice protein and panthenol to condition, nourish and promote lashes growth. Even after all this, there are still more benefits! It has a dual sided, asymmetrical brush for maximum control and clump free definition. This mascara is also smudge resistant, transfer resistant and provides 12 hour longwear.  To say I am impressed is an understatement. Take my advice and run, don't walk to pick up this Haus Labs mascara. You will love it and your new exquisite lashes! Gifted by Haus Labs",09 Jan 2025,HausLabs,Mascara,Yes
Buildable Formula for Length & Volume,tybax00,"I am SHOOK! This mascara is absolutely incredible - and this is coming from someone who is extremely picky about mascaras and typically stays away from luxury mascara brands. I’m very impressed with this ultra lightweight formula that with 1-2 coats gives volume and with 2-4 coats gives volume + length!! It feels like I don’t have any product on my eyes! Thank You Haus Labs, this will be my new staple! 

*gifted by Haus Labs",09 Jan 2025,HausLabs,Mascara,Yes
,ViviR02,"I have tried so many mascaras. Some of them look great at first but throughout the day, it flakes off and make my lashes fall. This mascara did not do that. It gave me so much length and volume to my short straight lashes and stayed up all day.",09 Jan 2025,HausLabs,Mascara,Yes
,vivaladoc,"Truly liked this. I wore this during my daughter’s 3rd birthday party to sky zone. After setting up, jumping, playing with the kids, I was hot. This didn’t budge all day. My lashes looked great. It lengthens, volumizes, and is clump free.",08 Jan 2025,HausLabs,Mascara,Yes
Washes clean with one cleanse!,agreenbutterfly,I have been testing this product for a few days at work and it has made it past my shifts. I am OBSESSED with the wand. I can actually get in all the nooks and crannies with the tip. The formula doesn't cake or clump. 12/10!!,08 Jan 2025,HausLabs,Mascara,Yes
Must-have Mascara!,lifewithashugc,"Mascara is one make-up item I cannot go without! I was gifted this product to try out in exchange for a review and I genuinely do love it, it’s super easy to build up for the most voluminous lashes and they actually stayed slightly curled! My lashes are flat and straight, so this was amazing to see!",08 Jan 2025,HausLabs,Mascara,Yes
Just okay,LadyMot,There is really nothing great or bad to say about this mascara.  It’s just okay. I think it’s not worth the price.  I wanted to try based off the reviews.   It just didn’t work all that great for me.,08 Jan 2025,HausLabs,Mascara,Yes
Most innovative mascara,,I got sent this in exchange for a review and I actually loved it so much I decided to make a video about it. It gives LENGHT like there’s no tomorrow and doesn’t flake but it’s easy to take off at night. It is great and lasts all day!,08 Jan 2025,HausLabs,Mascara,Yes
New go to mascara,ShaaCiaraa,Love this mascara!! I love that you can keep building it up without it getting weird and clumpy. Perfect balance of lengthening and volumizing.,08 Jan 2025,HausLabs,Mascara,Yes
Not worth it.. flakes so much,R514,"I wanted to love this based off of all the amazing reviews from influencers and unfortunately this was such a let down especially for the price. Very dry formula and started flaking after two hours! Not worth it, save your money!!",08 Jan 2025,HausLabs,Mascara,Yes
You don't need it,Snawabi,"Nah , nothing special about it. You better off wearing drugstore mascaras",08 Jan 2025,HausLabs,Mascara,Yes
,atyuna,"This mascara is great! It creates enviable, lightweight volume without flaking or smudging. A few coats delivers serious length and volume with an inky black tint that's perfect for casual, day-to-day wear. It also makes my lashes long and keeps them curled up all day.",08 Jan 2025,HausLabs,Mascara,Yes
Great,jisseil,"Such a great mascara, I do struggle with short lashes, and this really helped them with length and volume. I really love how my lashes looked after they did not look too clumpy and they looked really nice and they did stay up the whole day which was amazing. ￼",08 Jan 2025,HausLabs,Mascara,Yes
,athorrraa,Perfect mascara I really like how it’s giving length and volume to the eyelashes so good quality Haus labs is my favorite makeup brand,08 Jan 2025,HausLabs,Mascara,Yes
So so good a mascara!,,"OMG, this mascara is an absolute game-changer! I’m officially obsessed and can’t imagine going back to anything else. It solves one of my biggest struggles, no more smudging or transferring to the under-eye area, which has always been an issue for me. With just a few strokes, my lashes look fuller, longer, and beautifully defined. The formula is lightweight yet super effective, giving my lashes that perfect lift and volume without clumping. If you’re looking for a mascara that truly delivers on all fronts, this is the one! Trust me, it’s worth the hype!",6 Jan 2025,HausLabs,Mascara,Yes
A must try,Miksta119,"I really like this mascara! It does not get flaky nor does it clump. Like most mascaras, you do need two coats. I can wear it for 10 to 12 hours and no problems.",6 Jan 2025,HausLabs,Mascara,Yes
My new favorite everyday mascara,laurenelissa,This mascara and wand reminds me of a more natural version of a Korean mascara I used to love that had the same unique brush. Gave me more length than volume but think it’s a great option for a more natural everyday look! And pretty great wear - I wore this for 8 hours with no flaking and super minimal smudging on the lower lash.,6 Jan 2025,HausLabs,Mascara,Yes
,ij0810,I really like the formula of this mascara. It’s very smooth and doesn’t leave any gross clumps. It definitely gives my lashes volume and length. (I was gifted this mascara to review by haus labs,6 Jan 2025,HausLabs,Mascara,Yes
NEVER GOING BACK!,Lvmaryrn,"I have only been using this mascara for a week now and to say I'm obsessed is an understatement. Every time I swipe this mascara on, I am in absolute aw of how stunning it is! I usually curl my eyelashes before application and with this I've tried both way.",5 Jan 2025,HausLabs,Mascara,Yes
Wow!,idounutkno,"This mascara has been the most lengthening mascara I've tried and it holds a curl for several hours. As well, the packaging and wand are very unique and beautiful.",5 Jan 2025,HausLabs,Mascara,Yes
,sarahrosa,"This mascara is so good!! I find mascaras can be so heavy but this is so smooth, holds a curl all day and makes them so long! This is an absolute winner!!",5 Jan 2025,HausLabs,Mascara,Yes
A must have,livey7,Loving the length this mascara gives my lashes- becoming a staple in my routine,5 Jan 2025,HausLabs,Mascara,Yes
A fave,NellaGr,"This mascara glides on effortlessly, giving my lashes incredible volume and length without clumping or flaking. The formula feels light but delivers bold results, and the brush coats every lash perfectly. It holds up throughout the day without smudging, and removing it is a breeze. My lashes look fuller, longer, and defined, all while feeling soft to the touch. A truly reliable pick for dramatic yet natural-looking lashes.",5 Jan 2025,HausLabs,Mascara,Yes
"Dry mascara. It’s good, but not THAT good",Aj321,"I love majority of Haus Labs and expected this would be no different. I have naturally long lashes and like them separated but prefer the chunky look. This mascara is VERY dry, and takes a while to build up your lashes. When my mascara reaches this level of dry I typically throw it out. The pros are it doesn’t transfer or give you raccoon eyes. It’s also easy to get off.",5 Jan 2025,HausLabs,Mascara,Yes
,DrastiP,"This mascara delivers as it says. The formula perfectly balances volume and length, creating bold, dramatic lashes without clumping. The brush’s helps ensure even application, making every lash for a fuller, defined look. It is long-lasting and smudge-proof and it holds up all day. Definitely a must have ✨",5 Jan 2025,HausLabs,Mascara,Yes
,peninashim,After applying this product I immediately added it to my makeup routine for everyday wear!!!! I for sure recommend this product. This formula is so soft and buildable!!,5 Jan 2025,HausLabs,Mascara,Yes
Don’t Fall For It,BeautyWithin180,Its an okay mascara the best thing about it is the brush but this formula is to dry for my liking and takes a while to build up to where I like them which is dramatic. I feel all the good reviews are from paid influencers. You can find better.,5 Jan 2025,HausLabs,Mascara,Yes
A makeup MUSTHAVE,lovelesss,I have long straight lashes so it’s hard to find a mascara that holds them up but also gives them a curl. This mascara absolutely did both! I love it,4 Jan 2025,HausLabs,Mascara,Yes
Amazing Product,cshap1000,"I loved this product. It is everything you need in a mascara. It gives you the perfect volume and length. Without even curling, it have my lashes an amazing bounce. Totally recommend. Thanks Haus Labs!",4 Jan 2025,HausLabs,Mascara,Yes
Very natural look,MamaSeal2,"This is a great mascara for a very natural look. It doesn’t clump, no strong smell like most clean mascaras, easy to remove and last almost all day. It just isn’t for me. I have naturally long lashes and this seems to weigh my lashes down.",4 Jan 2025,HausLabs,Mascara,Yes
,karinep13,I’ve tried SO many mascaras and was literally shocked at how long my lashes looked after using this mascara. It looks so good and is super easy to use + take off after with cleansing oil. I still can’t believe this is a clean mascara and I’m so happy I discovered it + am able to incorporate it into my makeup routine.,4 Jan 2025,HausLabs,Mascara,Yes
My new go-to mascara!,Andreaglass44,I was in need of a new clean mascara and I am so happy that I tried Haus Labs’ B Structural Volumizing and Lengthening Mascara. The applicator is great at reaching all the lashes with its unique shape. The before and after speaks for itself but it provided great volume for my light colored lashes and took my makeup to the next level. Another thing I enjoy is how easy it is to build up and also remove. This is my new go-to. Highly recommend!,4 Jan 2025,HausLabs,Mascara,Yes
Perfect,samaviasalman,The  best mascara of the year the formula is amazing consistency is just perfect and it is clump free I’m am truly impressed by  the results,4 Jan 2025,HausLabs,Mascara,Yes
Love the wand!,evmonte,I was gifted this product by Haus Labs and it has been such a great item added to my makeup routine. The wand is a good size and allows for even application without clumping and it definitely lengthened.,4 Jan 2025,HausLabs,Mascara,Yes
My new HG mascara!,Ktrtek,"This is actually one of the best mascaras I've ever used. I am someone who is extremely particular about my mascara and wand, and it's extremely difficult to find the right combo. I'm guilty of applying mascara with one wand and brushing it through with another to get it just right. This mascara and wand are exactly what I have been looking for. My lashes are extremely thin and translucent, so they can't handle a lot of weight before they start looking clumpy and heavy. One coat of this was perfect. The length, color, and even the nice liner effect it gives is great! Sounds dramatic, but I'm obsessed.",4 Jan 2025,HausLabs,Mascara,Yes
Must Purchase!,bergie72,"Honestly the best mascara I’ve ever used.  Performed from first use - unheard of!  I’m 52 with little lashes.  This doesn’t transfer on older lids.  My lashes have never looked better and I’ve used everything.  Love it, 10 stars!",4 Jan 2025,HausLabs,Mascara,Yes
"Beautiful Results, But Curl Doesn’t Stay",Eldiabloesguapo,"Love how this mascara applies! The pigment and lash definition are stunning. Sadly, it doesn’t hold my curl, even with layering and quick-drying. If curl isn’t an issue for you, you’ll adore it!",4 Jan 2025,HausLabs,Mascara,Yes
My new daily mascara,alyssamarie9,It was extremely good at volume without clumping in the first pass. Typically that’s a problem I run into with volumizing mascaras that after the second pass it’s too much this layered very well. The length it gave was absolutely wonderful!,4 Jan 2025,HausLabs,Mascara,Yes
Perfect addiction to my no makeup days as well!,zahracam,"This was my first time trying this mascara and it was actually the best one I’ve tried, the applicator is smooth and applies so easily without clumping, makes lashes longer and gives it full volume.",3 Jan 2025,HausLabs,Mascara,Yes
Not Holding the Curl Well,Katetran,"I received this mascara for free in exchange for my honest review. The Haus Labs B Structural Mascara excels in lengthening and adds some volume, but it didn’t work well for my naturally straight lashes. It didn’t hold a curl and left my lashes looking clumpy after application. If you’re looking for a mascara that focuses on length, this could be a good fit, but it may not be ideal for curl or lash separation",3 Jan 2025,HausLabs,Mascara,Yes
A must have!,dinag91,"Wow! This mascara is absolute perfection. I’ve never loved a mascara like this! Let’s start with packaging, absolutely beautiful. I love the H on top. The pretty silver sleek tube is so nice. The actual wand is so unique! It gives volume and lengthening just like it says. Not only that, but when applied to bottom lash, it did NOT smudge! I struggle with mascaras smudging all the time! So many, high end brands, but not this one! I will be purchasing ongoing!",3 Jan 2025,HausLabs,Mascara,Yes
A must have !,skash851,"The photos speak for themselves when I say this mascara is amazing. I love the length and volume it gives with little effort. I struggle a lot with the wands, this one is sturdy and applies easily. The mascara is so easy to love I would call myself a mascara snob, this is easily my new favorite one! It really does work wonders and lasts all day. It really does give that extra boost of volume and length. It is also super easy to remove off the lashes when you are done. Highly recommend.",3 Jan 2025,HausLabs,Mascara,Yes
,SamiE1026,Love this mascara! I would prefer a plastic wand but the volume this gives without looking clumpy is very impressive.,3 Jan 2025,HausLabs,Mascara,Yes
Lengthening Jet Black Mascara,,"This mascara might be better for non-Asian lashes! I love how pigmented and lengthening this mascara is, but it won’t hold the curl of my lashes.",3 Jan 2025,HausLabs,Mascara,Yes
Must have,brinleyb1,Absolutely obsessed with this mascara! I got it just randomly to try and its now one of my favorite go to!,3 Jan 2025,HausLabs,Mascara,Yes
Love it!!,yazzyglam,"After using the Haus Labs BStructural Volumizing  and Lengthening Mascara my lashes look fuller and volumizing. It’s amazing how they look and  throughout the day my lashes still look good. And also was easy to remove no irritation on the eyes, that’s a plus for me.",3 Jan 2025,HausLabs,Mascara,Yes
,Melanielissethh,"One of the best mascaras ever! So incredible, the volume and length are crazy",3 Jan 2025,HausLabs,Mascara,Yes
Great mascara,umber21,I love this mascara for not just lengthening my lashes but it give nice curl too. Such a great wand for making my lashes fuller and thicker. I was gifted this mascara by Haus Labs for my honest reviews.,3 Jan 2025,HausLabs,Mascara,Yes
So good for natural looking longwear!,dgoneill,"I’m so happy with how this mascara performed and wore throughout the day. Easy to apply and did not fall to my under eyes which is my biggest pet peeve!
Disclaimer: I was gifted product for my honest review.",3 Jan 2025,HausLabs,Mascara,Yes
,rarchamb91,"So far, I’m loving this mascara! The formula is really nice and doesn’t clump and gives my lashes nice volume. I also love the brush so much on this one!",3 Jan 2025,HausLabs,Mascara,Yes
Great mascara,omgizyazzy,I really love this mascara. I have very short lashes and this mascara adds great volume and length. It’s easy to apply and doesn’t clump !!,3 Jan 2025,HausLabs,Mascara,Yes
turn on the volumeeee,weirdkiddo,"I love how lightweight, easy to create volume without lumps. Also really easy to wash off! Truly obsessed of how it changes and elevate my makeup look or just a casual day to day mascara",3 Jan 2025,HausLabs,Mascara,Yes
My new fav edition to my mascara,ashp1109,My mascara is in the color black onyx. Since i dont have long lashes this does an amazing job to bring it out with lengthening. It does not feel clumpy at all. The pics are without curled eyelashes,3 Jan 2025,HausLabs,Mascara,Yes
