Title,ReviewText,UserID,Date,Brand,Product,CelebrityBranded
Nothing better.,"Literally no other compares. This doesn't taste like anything even when you drink hot scalding water lol. It's not super pigmented but that's what I prefer. More moisturizing than any chapstick I try. I hardly ever finish anything makeup item fully, but I'm midway through my second tube and will buy again and again. I really need a transparent one though please lol.",OnlyEchoes,19 Nov 2023,RareBeauty,Lip,Yes
Glossy Lip Balm Nearly Apricot,This has to be one of my favorite products that Rare Beauty has released. The glossy lip balm is so hydrating and feels so good on the lips while still leaving a shine and a beautiful color. I highly recommend getting this product over the lip tint.,Sephora4050,18 Nov 2023,RareBeauty,Lip,Yes
Nothing Special,"Too sheer: lacks any sort of wow factor. Hate the applicator. Would not recommend, nor does it have good value. Save yourself the money and invest in something much better",samantajung,17 Nov 2023,RareBeauty,Lip,Yes
LOVE,stunning colour that at the same time leaves my lips feeling so soft and pillowy. there is no sticky-ness at all!! one tube of this lasts forever too,Hopeie,16 Nov 2023,RareBeauty,Lip,Yes
Get it!,"This is the best lip gloss I’ve ever had! I love how it goes on like a lip gloss and looks like a gloss, but feels like a balm. It lasts a good amount of time and the colour is so pretty. I like how you can build it up for more pigment as it is quite sheer at first",beautygirly270,16 Nov 2023,RareBeauty,Lip,Yes
Stay gloss,I love how this lip balm keeps my lip hydrated for long periods and it gives a shiny look.,VannGuzVar,15 Nov 2023,RareBeauty,Lip,Yes
Beautiful lip balm/gloss!,This is a lovely lip balm. It glides on nicely and feels very moisturizing.,girlinthehammer,15 Nov 2023,RareBeauty,Lip,Yes
,Absolutely love the feel of this “gloss” which definitely has more of a balm feel for me. The color is a my lips but better shade and even after it fades my lips still feel moisturized,jaz1616,12 Nov 2023,RareBeauty,Lip,Yes
The first lip product I’ve actually liked!,"I never wear lip product because I don’t think they look good on me. However, in a desperate attempt to find something to add a little color, I tried the nearly neutral. It is the FIRST lip product I’m super happy with - the color can be built upon or left sheer and it doesn’t leave my lips feeling sticky or dry.",literarylover,12 Nov 2023,RareBeauty,Lip,Yes
You need this.,Ugh this is such a beautiful lip balm. It is so smooth and hydrating. Debating buying one for every location I go to. Work. Home. Car. Work locker. Bathroom. Even the kitchen. A definite must have!!,Crewsie,11 Nov 2023,RareBeauty,Lip,Yes
daily makeup,Love this product!! Makes my lips look and feel good!,cathytacuri,11 Nov 2023,RareBeauty,Lip,Yes
Have to have,My favorite lip gloss and that’s is saying something because I have so many!!!,Kkyles,11 Nov 2023,RareBeauty,Lip,Yes
Go-To Glossy Balm! 🥺♥️,"Literally my FAV everyday glossy balm! The formula is so smooth, hydrating and fills in the lines in your lips! This is the second shade I’ve tried and I’m obsessed 🤩 I will be repurchasing this again!",littlejennxo,9 Nov 2023,RareBeauty,Lip,Yes
This is a must buy for me,This is one of the most hydrating and buttery smooth lip glosses on the market.,JulietteFerrars,8 Nov 2023,RareBeauty,Lip,Yes
Favourite lip gloss!!!!,LOVED!!! It’s so smooth and it goes on ur lips like butter. It also hydrates and keeps my lips really smooth. My absolute favourite lip gloss and I can’t wait to try it in more shades.,carrie6909,7 Nov 2023,RareBeauty,Lip,Yes
Love it,So thick and moisturizing with the prettiest light flush of color! Not to mention it’s so glossy and feels so cushiony on my lips!,Jbebe9,6 Nov 2023,RareBeauty,Lip,Yes
SOO GLOSSY,After using this product for weeks I LOVE IT the intense hydration and the perfect level of shine is just great!,Dancer345,6 Nov 2023,RareBeauty,Lip,Yes
❤️ love it!!,Just got it yesterday and already getting so many compliments on the shade. I was hesitant because products normally don't end up how I envision it will look but this color!!! love it!!!,clau8909,4 Nov 2023,RareBeauty,Lip,Yes
A new favourite!,"I got this in the Sephora Favorites Holiday Lip set. I love this! It’s such a unique formula. It’s gel like but feels almost velvety on application and leaves a high gloss, almost opaque finish.",skathl,3 Nov 2023,RareBeauty,Lip,Yes
Perfect lip gloss balm,"absolute favorite lip product!! so moisturizing (back my lips back to health in 1 apply), not sticky if you don’t apply too much, the shine and plump your lips get is incredible, and the color is very subtle but enhancing!",CoriKae,2 Nov 2023,RareBeauty,Lip,Yes
Obsessed!!,This gloss is the perfect neutral! I never finish lip products before I get bored of them but I just bought my second tube! It’s my go-to shade🤎,reneegiroux,1 Nov 2023,RareBeauty,Lip,Yes
BEST Gloss/Balm Hybrid!!,"This lip gloss is soooo good. Smooth, hydrating, and the most beautiful light wash of color. It doesn't feel like a gloss at all, feels more like a lip balm and is velvety on the lips. No stickiness at all! Def buying more colors.",MollyAM425,1 Nov 2023,RareBeauty,Lip,Yes
Must buy,I bought this for my sister birthday. She really likes this brand and according to her it’s a really good lip balm.,steph10011,1 Nov 2023,RareBeauty,Lip,Yes
Pretty happy with this product!,"I like that’s it’s not as sticky as most lip glosses. Nice light tint, no weird taste and feels comfortable.",jennsoon,31 Oct 2023,RareBeauty,Lip,Yes
Highly recommend!! Gorgeous Product!! :),"I love Rare Beauty products! They are so amazing, & also come at an amazing price.
This lippie is Soooo good! I want it in every shade now. Especially nearly rose & nearly berry, for fall. I have a light skin tone-and think that would be absolutely stunning!!
They are semi-opaque. I wear it on its own, with a lip liner...
No need fa lipstick or gloss.
It's a one & done product. Which I appreciate.
Highly recommend!! :)",Mofitzy,27 Oct 2023,RareBeauty,Lip,Yes
One of the best,"For those who hate sticky glosses, this one's for you. It has a gel texture, suble color, very nourishing, lasts for a decent amount of time while talking, drinking, eating. Just get it. Thank me later.",lauratinapay,25 Oct 2023,RareBeauty,Lip,Yes
a go to!,Love this gloss! and the applicator is very satisfying although the hole in the middle of the applicator is slightly annoying when i get to the end of one of these glosses.,arabella333,23 Oct 2023,RareBeauty,Lip,Yes
ABSOLOUTLY IN LOVEE!,I love this lip gloss! The formula is not sticky at all which I enjoy. This shade is also very flattering for me and probably a lot of skin tones out there! This gloss is perfect as a simple on the go lippie! would 100% recommend. This product is so underrated! I wish this was more talked about,RhiannR,22 Oct 2023,RareBeauty,Lip,Yes
Love it!,Loveeee! Pretty pink color and super hydrating. A little on the sticky side but still would buy again!!,cammmmmryn,19 Oct 2023,RareBeauty,Lip,Yes
LOVE LOVE LOVE,"TO DIE FOR!  This is my new holy grail!  The formula is delicious - thick but super lightweight and the color is AMAZING!  I have been looking for a ride or die balm and I have finally found it.  Please never change this Selena, it is perfection.",sprinkle05,15 Oct 2023,RareBeauty,Lip,Yes
Will keep buying,"I love this lip gloss, the pigmentation looks great and it keeps lips feeling hydrated for a few hours",nadin00,14 Oct 2023,RareBeauty,Lip,Yes
My new go-to lip gloss!,"I bought this with a gift card as its not one of the cheaper products out there. I'm a tomboy who loves a more natural makeup look. My lips are also on the dryer side so I need all the hydration help I can get. When I saw that this was a more neutral color, I figured I'd give it a shot and I'm glad I did! 

First, it looks so natural - ""a my lips but better"" kind of look. It definitely gives a nice color with a bit of shine. For a lip gloss it's fairly well-lasting and not sticky but does need to be applied once every few hours to maintain the look. It's also fairly hydrating I which I think is important as we head into the colder months.

Overall, I'd recommend this because it is natural looking, long wearing for a lip gloss and is hydrating. I'm planning to now get it in other colors!",Livvygirl97,14 Oct 2023,RareBeauty,Lip,Yes
Amazing!,"I had high expectations for this lip balm, and OMG, it blew my mind. This is the most cushy and moisturizing lip balm I’ve ever used, and it stays on the lips longer compared to other lip balms. Amazing!",uchocolate,11 Oct 2023,RareBeauty,Lip,Yes
best lip product on the market,at first it’s a little sticky but the amount of hydration it gives makes me not care at all. i stopped using aquaphor at night. i just use this. IT DOESNT STOP MOISTURIZING. stays on forever. so natural. love.,shadenah,11 Oct 2023,RareBeauty,Lip,Yes
,"Really hydrating and gives fresh natural look, definitely worth the price!",Jane3700,10 Oct 2023,RareBeauty,Lip,Yes
,"Best lip balm I've EVER  used.

The day this is discontinued I will be sobbing.",KatieBatten,8 Oct 2023,RareBeauty,Lip,Yes
,Received the product as part of the holiday lip kit. Feels smooth on the lips like a lip mask. Isn’t super sticky like traditional glosses are. Color is universally flattering. Pairs well with lip liner or can be worn on itsown.,hotgirlMD,4 Oct 2023,RareBeauty,Lip,Yes
New staple!,"Love this lip balm! Feels super smooth, not sticky, and beautiful color perfect for day or night",Isabelle456,1 Oct 2023,RareBeauty,Lip,Yes
The greatest lip balm!,"I love to put lip gloss over my lips but do like how sometimes it bleeds or interferes with the lip color. This does not budge or cause lip color to bleed. It is amazing. Alone, it’s  moisturizing and leaves the lips supple.",Irene415,27 Sep 2023,RareBeauty,Lip,Yes
Semi-opaque lip balm with plumping/tingling effect,"I got this lip balm in a Sephora Favourites kit and its pretty good. I wish it was mentioned somewhere in the description that it has a mild plumping effect as it took me by surprise the first time I used it. For the first 5 minutes of wear, there is a slight tingle that feels warm on the lips but eventually goes away. Its the second Rare Beauty lip product I've tried that didn't mention the tingling effect. The colour is fairly opaque for a lip balm and it stays glossy for a an hour as long as you don't drink/eat. The Nearly Neutral shade is more of a medium warm brown, not really a neutral pink. I likely won't repurchase once I finish but I don't dislike this product. I'd probably pick something else over it though.",ricebunny,26 Sep 2023,RareBeauty,Lip,Yes
Great everyday lippie!,I looooooove this so much. It’s super super moisturizing on your lips. The color is so beautiful and pigmented. I don’t go through lip products so much anymore but I’m almost out of the neutral shade!,duuong,25 Sep 2023,RareBeauty,Lip,Yes
Holy grail gloss,I’m OBSESSED. I have NEVER in my life run out of a lipgloss or lipstick until this one. I use it every single day. It’s the perfect natural shade to enhance your lip colour and isn’t sticky like other glosses.,gabgesualdo,22 Sep 2023,RareBeauty,Lip,Yes
Love ❤️ it,"It is the second one I buy, I just love how it makes my lips look hydrated and glossy. It doesn't feel sticky. It has a slightly color which makes it look natural.",soniamargarita,18 Sep 2023,RareBeauty,Lip,Yes
Selena ATE,Literally hydrates lips like a lipbalm but feels like a high-end gloss with zero stickiness. A little goes a long way and the pigment is doing its job. Also super easy to open. it's giving what needs to be gave!!!,CherryBlend,17 Sep 2023,RareBeauty,Lip,Yes
,"I loooove this lipgloss!!! Can be subtle or layered for more color. Not sticky at all, but very glossy and makes my lips smoother. Its so pretty and perfect.",eubanks724,14 Sep 2023,RareBeauty,Lip,Yes
GET A DIFFERENT COLOR,"Love the formula, a little sticky but so hydrating I would not recommend this color though I wish they had a clear version. this is so pigment and I personally can't wear it covering my lips fully just a tiny but it's still really pretty",cadeyg,9 Sep 2023,RareBeauty,Lip,Yes
My daily go-to!,"Super silky & hydrating without leaving my lips feeling sticky! Will definitely be purchasing again. The colour is subtle and soft, perfect for daily wear. I look forward to trying the other shades as well! Highly recommend.",fleetwoodmick,7 Sep 2023,RareBeauty,Lip,Yes
10/10❤️,"Inloveeee with this lip balm! Doesn’t leave my lips dry, it’s not sticky at all, super soft and hydrating! I really love the color and would definitely buy another one.",springblaze,6 Sep 2023,RareBeauty,Lip,Yes
Gimme All the Gloss!,"This is now my favorite lip gloss. It is a bit of a splurge item for me, but I couldn't find a comparable color or product that I liked nearly as much. Many products dry out my lips, but this is very hydrating. The color is perfect for my fair complexion and I love the feel of it. It's not sticky or grainy feeling.",lwoods35,6 Sep 2023,RareBeauty,Lip,Yes
Perfect feeling gloss!,"Lots of lip glosses leave that grainy feeling.. It's like I had sand on my lips before putting the gloss on, even though they were clean and hydrated. But this gloss leaves them so smooth and they just feel so plump and not dry at all",SunnyNg27,3 Sep 2023,RareBeauty,Lip,Yes
Holy grail!,"For me, this is the best lip balm ever (after Aquaphor, ofc)! It feels divine on my lips, like putting butter on them, and it’s super hydrating!",marinaaaaaaaaab,3 Sep 2023,RareBeauty,Lip,Yes
A MUST HAVE!!,"this is my second time purchasing this shade of the lip balm, it hydrates my lips and leaves a perfect amount of tint for an everyday/no makeup look! it’s not sticky at all, and the hydration lasts all day! i can’t leave my house without it.",SofiDimkovska,3 Sep 2023,RareBeauty,Lip,Yes
Obsessed,I'm obsessed with this lip gloss. It's the perfect balance between a rosy tint and sheer color. It's also not sticky and makes me lips look and feel juicy :) I love it so much I'm gifting it to my bridesmaids on my wedding day and it will be part of my wedding lip look!,ashnquinn,1 Sep 2023,RareBeauty,Lip,Yes
Must have,"Discovered this last year and it has become a staple in my routine. Super balmy, no scent or taste, leaves lips moisturized with the perfect flush of color.",elisabeth27,28 Aug 2023,RareBeauty,Lip,Yes
Obsessed,"This is literally my fav lip balm/gloss ever. It's buttery, not too sticky, a perfect dark pink shade, and moisturizing. The only thing is that because of the packaging, there is not a lot of product, and once you're almost out you can't reach the very bottom where there is still product. Despite that, it still lasted me a good amount and I love it.",Origc,27 Aug 2023,RareBeauty,Lip,Yes
Sits on top of the lips and slides around,Feels like vaseline. Just sat on top of my lips uncomfortably. Had to wipe off and toss.,loolieamoolie,27 Aug 2023,RareBeauty,Lip,Yes
absolutely love it!,"I've loved the shade and the feel of this glossy lip balm. it feels nourishing. I just wish it lasted a bit longer, but I'll definitely keep it in my basket to buy again and again!",GeorgiaNC,25 Aug 2023,RareBeauty,Lip,Yes
,"This lip gloss is so underrated!! So hydrating and not sticky, and the color is so beautiful. It’s genuinely perfect",annaemma,23 Aug 2023,RareBeauty,Lip,Yes
great formula. very hydrating.,Got this in a sephora faves kit! I'm very very fair so this color wouldn't be my first choice but the formula is amazing. I love it.,meglb92,22 Aug 2023,RareBeauty,Lip,Yes
IT IS STICKY,"dont listen to the ""its not sticky""... it is 😭 me and a few friends have tried it and u get the sticky lines between ur lips when u talk. its a shame bc the formulas superrr smooth and buttery, colour payoff is gorgeous too. hope they can reformulate to not be sticky, will be returning",Paris222,22 Aug 2023,RareBeauty,Lip,Yes
Very good,"Really nice smooth feeling, doesn't feel sticky at all, wish there was more product but it's still the best lip balm/gloss I've ever used :D",723Luke,19 Aug 2023,RareBeauty,Lip,Yes
,"The nearly rose/flushed pink shade turns out to be not super pigmented on my lips (not as much as the neary berry shade), but hydrating and feels very light!",maomao2022,18 Aug 2023,RareBeauty,Lip,Yes
A tried and true,"I absolutely love this lip gloss! It doesn’t feel sticky like other ones I’ve bought, it just feels EXACTLY like a thicker lip balm like it says. The color is gorgeous and when it fades away through use on my lips it leaves them hydrated. I’d 100% buy more colors",alexmeza01,16 Aug 2023,RareBeauty,Lip,Yes
,"Rare beauty is an absolute fave !!! So smooth and glides on like velvet , lasts a long time . Not sticky , feels great on my lips all day! A must have in my daily routine",wildRose81,16 Aug 2023,RareBeauty,Lip,Yes
,My favorite everyday lip product! I use it so much I’ve run out within 3 months I’ve never finished something so fast. It matches my natural color very nicely it’s a beautiful product!,Christie018,15 Aug 2023,RareBeauty,Lip,Yes
Best lip balm / gloss on the market,This is the best lip balm combo on the market. Actually feels hydrating and stays on throughout the day.,amandadeann,15 Aug 2023,RareBeauty,Lip,Yes
Great but need more product for the price.,"I really love this gloss. So beautiful and pretty much no fragrance. My only complaint is the amount of product in the tube. I’ve only had it for a month and it’s almost gone. My other glosses that are around the same price range 
last me months.",Hayleewalsh,14 Aug 2023,RareBeauty,Lip,Yes
,"the glossiest, smoothest, and thickest lip product i have ever used",atraniums,14 Aug 2023,RareBeauty,Lip,Yes
Adore,I love how this is tinted and looks natural but also not sticky and doesn’t leave a gross residue on my lips.,SBB43,8 Aug 2023,RareBeauty,Lip,Yes
My new fav gloss!,Application is normal and it's finish is very shiny and glossy. Doesn't feel too heavy on the lips. Overall wonderful!,harrypotterr,7 Aug 2023,RareBeauty,Lip,Yes
"Feels good, looks good!!",I love love love this gloss. This is the 2nd one I have purchased in this color. It stays longer than most glosses. It is NOT sticky. It feels so smooth. The color is perfect for everyday. Goes with many things. Great ingredients. Doesn't have waxes.,babearama,6 Aug 2023,RareBeauty,Lip,Yes
BEST GLOSS EVER.,This is the best lipgloss EVER. It is not tacky or sticky at all and is so pretty on the lips. So underrated. This is your sign to buy it now!!!!!,leahd18,6 Aug 2023,RareBeauty,Lip,Yes
Love love love!,"I officially own every glossy lip balm Rare beauty has now and I am absolutely obsessed! The colour payoff is perfect for me, not too sheer and not too pigmented. I also love how hydrating it is. It doesn’t feel sticky on my lips which is also a huge bonus!",Jessicastra8,3 Aug 2023,RareBeauty,Lip,Yes
Always in my purse,"I keep repurchasing this lip balm, it's one of my favorites. I love the color & shine, and how it fades naturally throughout the day. Definitely a must have!",eliserd,30 Jul 2023,RareBeauty,Lip,Yes
it *is* sticky,"The colour and finish of this product are stunning but when I smack my lips together they *do* stick. Even after I remove the product using micellar water there's a sticky residue. It has the consistency of a product that is highly likely to gather at the corners of your mouth by the end of the night. 

If you prefer lip products with more slip I recommend the laneige glowy balm.",oiIoncanvas,28 Jul 2023,RareBeauty,Lip,Yes
MUST HAVE 💋,"This is a bit better than the tinted lip oils.
Feels very hydrating and looks very smooth and beautiful on the lips. 
I like to use the kind words lip liner in shade gifted with this shade soft neutral pink definitely recommend 🩷",Noemiiii20,27 Jul 2023,RareBeauty,Lip,Yes
definitely recommend!,i love this gloss so much! i use it so often and it still has not run out. makes your lips so glossy and has the perfect amount of pigmentation. im thinking of purchasing it in a new color!,zoeesl,26 Jul 2023,RareBeauty,Lip,Yes
team selena,"it leaves a glossy finish, and its perfectly tinted. team selena fr.",dahliaroushan,17 Jul 2023,RareBeauty,Lip,Yes
Beautiful Lip Balm,It may appear dark however it’s a gorgeous color.  It makes my eyes pop.  This lip balm is perfect for my skin tone.  I love it!,YourSocialKat,14 Jul 2023,RareBeauty,Lip,Yes
Definitely perfect for any occasion,I love the rare beauty stay vulnerable glossy lip balm because it made my lips feel soft and the color lasted it’s sheer but when I built it up more the color showed even more,sarah971,12 Jul 2023,RareBeauty,Lip,Yes
My new fav!,My new fav!! This gloss it super hydrating and sheer. I will definitely be repurchasing!,K3n213,12 Jul 2023,RareBeauty,Lip,Yes
SMOOTH LIKE BUTTER!,"Literally the MOST UNDER-RATED Rare Beauty product! This is the smoothest formula I’ve ever tried! I’m always looking for a nourishing lip balm gloss and this was exactly it! It’s perfectly pigmented for a glossy lip balm. This has my ULTIMATE go-to lip product! Since it’s a lip balm, it lasts pretty long lasting (depending on how much you eat/drink) and you can feel it nourishing your lips upon re-application. I hope they come out with more shades soon!",lynduggy,10 Jul 2023,RareBeauty,Lip,Yes
Great Price. LOVEEE this product💗,"This is THE lip gloss. I got it in the shade Nearly Apricot and it is stunning. It applies nicely on the lips and doesn’t taste or smell weird. It isn’t sticky, its a nice formula beautiful shade and a MUST HAVE.",Harvvv,9 Jul 2023,RareBeauty,Lip,Yes
Cute…but,So cute! Definitely not as pigmented as other but so good!,rachel1939,6 Jul 2023,RareBeauty,Lip,Yes
loveeee,i am so confused on how it applies so well and how the wand doesn’t have any lipgloss on it besides where it should be. i loveeeeeeeee the color. and it looks soooooooooo elegant. Always impressed by this brand xoxoiimpressed by this b,chloe134,6 Jul 2023,RareBeauty,Lip,Yes
Perfection,Best glossy lip balm on the planet!  Great colour and great formula 😊🙁💜🇨🇦,sweetleaf46,4 Jul 2023,RareBeauty,Lip,Yes
A-mazing,"Absolutely stunning. Love rare beauty, love this shade, this product.",Jadeysi,2 Jul 2023,RareBeauty,Lip,Yes
tastes like soap,"I like how the formula feels; it's smooth and not sticky. However, it tastes like soap. I bite my lips at times due to anxiety so it's hard to not taste my lip products. I don't wear this often, but thankfully I got this on clearance when things were being phased out of jcp. Maybe it was just the one I got but I don't plan to buy another anytime soon.",KorruptedBeauty,1 Jul 2023,RareBeauty,Lip,Yes
Everyday Staple,"This is such a beautiful shade, it matches my natural lip colour perfectly but adds a bit of pizazz to it! For me, however it does get a little sticky after about 4-5 hours once it ware’s off a little but that’s to be expected from any lip gloss I’d assume. One reapply and it’s back to perfect again, super buttery smooth and an absolute staple in my everyday makeup routine!! Can’t recommend this more, I have just ordered the nearly petal and am keen to see how it compares!",Alyssamilne,30 Jun 2023,RareBeauty,Lip,Yes
,"i absolutely love this gloss-balm. it is natural, glossy and hydrating. the downside is the packaging. the applicator makes it so i have to dip it in multiple times to fully cover my lips, but it is still really nice",dt204,29 Jun 2023,RareBeauty,Lip,Yes
Amazing lip balm,"the lip gloss comes with a doe-foot applicator, making it easy to apply the product smoothly and evenly onto the lips. The formula is lightweight and comfortable to wear and moisturizing that keeps lips hydrated",Kayy003,28 Jun 2023,RareBeauty,Lip,Yes
My fav lip gloss!!,I have super chapped lips so using any kind of lip color is a no-no. This is the only colored lip gloss that I can use!! It’s hydrating and gives a little bit of a brown tint :) love it,lyssnorton,26 Jun 2023,RareBeauty,Lip,Yes
High rating is no joke..,When I tell you guys this gloss lasted me throughout the day. I even ate some food and it stayed on. I only had to reapply a bit after eating but that was it. And it didn’t dry up. And it’s not sticky. BUY IT.,Alansmomma,26 Jun 2023,RareBeauty,Lip,Yes
,Love this gloss. I literally take it everywhere I go.,sumsum13,24 Jun 2023,RareBeauty,Lip,Yes
Second time buying this,So I tried using lip balm instead of lipgloss and I love it this lip balm in the shade nearly berry is the best it glides on smoothly doesn’t bother me during the day 10/10.,shaila19,24 Jun 2023,RareBeauty,Lip,Yes
,"this is more sheer than i thought and i wonder if the design of this is more ergonomic? it’s pretty cool :). however it is really smooth, like a gloss balm hybrid!",nyssab,23 Jun 2023,RareBeauty,Lip,Yes
U won’t regret it,Great product! It’s very lightweight and slides right onto your lips. SOO GOOD <3 also this color- I’m in love,777jamaisvu,23 Jun 2023,RareBeauty,Lip,Yes
"Long lasting, moisturizing, rich color, not sticky","Big fan of this. I bought this on a whim since I loved the Rare Beauty mascara so much, and I am a big fan. This has a lot of color (it's not super sheer, which I expected from ""nearly neutral"", but I quite like the color so I'm ambivalent), unlike the Dior lip oil, which provides just a hint. It's also way less sticky than the Dior lip oil (which costs 2x), but it lasts nearly as long (several hours - I put it on this morning at 9 am and it's almost 2 pm and I've had two meals and a cupcake and am just now about to reapply). It's my first time using so I don't know how long the moisture feeling lasts, but I'm hopeful. 10/10 (or should I say 5/5?) will buy again.",steelharmsy,22 Jun 2023,RareBeauty,Lip,Yes
,"It helped me to hydrate and glow the lips. But the color is so natural and nude. So, I used it as the second layer on other color.",ThetMaw,19 Jun 2023,RareBeauty,Lip,Yes
Gloss perfection,This product is beautiful and not sticky at all. I bought it recently and I was hesitant but it’s a beautiful color just like all the shades,abdsnskdowowkw,17 Jun 2023,RareBeauty,Lip,Yes
,"if you want a glossy finish, this is not the product for you. it feels good on the lips but the colour isn’t opaque and doesn’t give me the finish I wanted.",safamous,16 Jun 2023,RareBeauty,Lip,Yes
Súper hidratante,"Se siente super suave en los labios, bien hidratante y deja un color natural hermoso.",Gretchenche,15 Jun 2023,RareBeauty,Lip,Yes
Love!,super cute! love the color for everyday and plan to try different shades.,Vanesssaaa3,14 Jun 2023,RareBeauty,Lip,Yes
My lips but better - non sticky just buttery,"I think this is such a universally flattering colour, comfortable to wear and hydrating. I highly recommend! I think this tone suits me very well. I was looking for something in between a lipgloss and balm with a little bit of colour and this was perfect",LuckyPucker,13 Jun 2023,RareBeauty,Lip,Yes
Worth it,"Really nice formula, not sticky and somewhat hydrating, and just looks really cute.",soleen321,11 Jun 2023,RareBeauty,Lip,Yes
buy this rn its incredible,this isn't too sticky and its such a beautiful color,clairekimzey,8 Jun 2023,RareBeauty,Lip,Yes
NEEDDDDDD,GOREGEUS. i found this because i really wanted a lipgloss w similar shade from a different brand until i saw this .. this is so pretty and it lasts pretty long . im obsessed w the shade 💗,bakaeater,8 Jun 2023,RareBeauty,Lip,Yes
Selena does it again!,I'm obsessed. It's not sticky and has the perfect amount of tint.,saranewton,7 Jun 2023,RareBeauty,Lip,Yes
Love!,"I really like this gloss. Not sticky, lasts pretty long and very moisturizing. My only negative is that there isn’t much product in the tube. I went through it in about 1.5 months. Buuuttt I repurchased another shade so not a deal breaker!",MaiseyB,7 Jun 2023,RareBeauty,Lip,Yes
Go to lip gloss,I’ve had this lip balm/gloss in my basket for a couple of months. I’ve been looking for a lip gloss with a tint and this was perfect! The colour is not too dark and lasts a while. It’s a little sticky when trying to remove off your lips but it doesn’t bother me too much!,bibi1992,2 Jun 2023,RareBeauty,Lip,Yes
My holy grail lip product!,"This is one of my favorite makeup products of all time. I hate how sticky and heavy gloss can feel, and this is the best alternative. It feels smooth, lightweight, and the shade is very flattering for my brown skin. The shine in amazing! I think everyone needs to try this product.",itsfahimah,1 Jun 2023,RareBeauty,Lip,Yes
I returned this one.,"Beautiful colours, soft & sheer how I like my glosses or gloss balms but this is more of a tinted lip balm. Doesn’t have shine like a gloss. If your looking for a tinted lip balm and not so much shine this is for you.",cut3ii,30 May 2023,RareBeauty,Lip,Yes
Loved,Loved the color- just didn’t love the sticky texture. Will still wear anytime :),MotherRunner1,29 May 2023,RareBeauty,Lip,Yes
MUST BUY!!,The best lipgloss I’ve ever tried! Not sticky at all and feels so nice on the lips! The perfect color for everyone!,EllaKaye1010,29 May 2023,RareBeauty,Lip,Yes
Moisturizing,"Took me awhile to finally purchase this Rare Beauty Lip Balm but I'm very happy with it. It feels heavenly going on, very soft & moisturizing with a slight tint. Happy with this purchase and may get more in a different shade.",lsandy8,29 May 2023,RareBeauty,Lip,Yes
,The color is beautiful! It’s light and leaves your lips feeling silky!,merridy,29 May 2023,RareBeauty,Lip,Yes
Unique comfortable texture!!,"This reminds me of the tower 28 glosses, with the smooth silicone feel (but in a good way). Very hydrating and don’t need to reapply all day long. It’s a natural shine, not too sticky. Love!",Danimitt,27 May 2023,RareBeauty,Lip,Yes
,"I am very picky about lip products that I use but this is the best lip balm I have ever tried. It is moisturizing, and it lasts long. The color is pretty, and I want to purchase nearly mauve. I have very fair skin but this budeish color actually looks good!",laraaaas,25 May 2023,RareBeauty,Lip,Yes
Returned it,"Beautiful color however, I just don’t like rare beauty lip products the textures so off to me especially on my lips it’s not what I look for at all.",claudiuh,25 May 2023,RareBeauty,Lip,Yes
love it!,loving how this looks like a lip gloss and feels like a lip balm. The colors are so pretty! definitely a favorite lip product,nala1478,19 May 2023,RareBeauty,Lip,Yes
A new lip must have!,This lipgloss has a nice true color and does not feel sticky! I love it!,Amykitch44,19 May 2023,RareBeauty,Lip,Yes
It’s okay,"It feels really nice but color barely shows up. 
Other than the color, it made my lips feel super soft",monseA,17 May 2023,RareBeauty,Lip,Yes
,"I love this lipgloss! It is not sticky, and super hydrating. This color is just a little darker than my natural lip color, and really flattering. I will be trying other colors.",AZCNP,16 May 2023,RareBeauty,Lip,Yes
YES I LOVE THIS SM,GET THIS RN ITS SO GOOD. Literally feels like your putting butter on your lips and the colour of gorgeous. The bottle and applicator is amazing to.,paytong348,14 May 2023,RareBeauty,Lip,Yes
Just buy,This is very comfortable on the lips. It last for most of the day. It’s very pretty.,Brooklyngirl214,14 May 2023,RareBeauty,Lip,Yes
,"Another great color from this line, I like that this product is very sheer.",Korinana,13 May 2023,RareBeauty,Lip,Yes
One of my favorite lip products!,"This product has become one of my regular lip products. The color closely matched my natural lip color, just a bit more pink. The formula is hydrating and not too sticky. Also, smells wonderful!",Korinana,13 May 2023,RareBeauty,Lip,Yes
,"Definitely a new staple item!!! It feels so good on, the colour is so pretty (the your lips but better look) and my lips genuinely feel so moisturized and nice after using it. Going to get more colours (: love it!",cupidcherry,12 May 2023,RareBeauty,Lip,Yes
Definite must have in my everyday routine!!,"This product is absolutely amazing, it gives you amazing coloration and great soft lips! I did not expect this product to look identical to a lip gloss but still moisturize your lips! It’s so amazing!!
 I also love the amazing very cool looking wand!",CorissaHolland,9 May 2023,RareBeauty,Lip,Yes
LOVE,"Nearly Apricot is honestly the perfect “my lips but better” shade (for me personally). I thought Nearly Neutral would be, but it’s a little dark. The formula is so soft and buttery, feels amazing on. Lasts a long time too! I will forever repurchase this.",camiimarii,9 May 2023,RareBeauty,Lip,Yes
,,Jesika1370,8 May 2023,RareBeauty,Lip,Yes
My new favorite lip gloss!!,"This gloss is so nice, it’s super glossy looking but doesn’t feel like a gloss. It feels like i put on chapstick or a balm, so soft on the lips holy crap. I love this thing, you need it!! It looks and feels absolutely amazing, miss Selena popped off!!!",snikers13,7 May 2023,RareBeauty,Lip,Yes
