Title,ReviewText,UserID,Date,Brand,Product,CelebrityBranded
Perfect highlighter,"I love everything from Rare and this is not the exception! The texture of this product is amazing and I love how it looks on my skin, especially in summer",anacamero,18 Sep 2024,RareBeauty,Blush,Yes
"Beautiful, but shatters!","This blush is SO stunning; the iridescence is *chef’s kiss* But unfortunately, it can’t leave your vanity because it WILL shatter. I made the mistake of traveling with it in my makeup bag… never again.",jennarenz,18 Sep 2024,RareBeauty,Blush,Yes
PRODUCT NOT STABLE 😞,"Selena needs to go back to the drawing board on this one. I love the shade and the product BUT it has completely combusted twice!!! The first time, I thought oh wow, how did this happen? I just purchased it again and 1 day later same thing happened. My other negative comment would be the product does not last long. I’ve used other blushes that last for months but this one I might get one month use. Sephora is sending me a replacement but sadly I won’t purchase again.",julesreinhart,18 Sep 2024,RareBeauty,Blush,Yes
I LOVE IT,"i was going to buy the shade cheer but once i saw happy in person i knew i had to have it. it goes great on top of foundations, skin tints and tinted moisturizers and is subtle but buildable!",kyleaah,18 Sep 2024,RareBeauty,Blush,Yes
Amazing!,"Absolutely love this blush, I've gotten so many compliments about it at my work. Looks so pretty in the sunlight.",Be11e7,18 Sep 2024,RareBeauty,Blush,Yes
Cheeks of an Angel,Highly recommend! I love how it was so seamless on my skin. I can’t wait to try it on with a better foundation and powder combination.,NoWeFLA,17 Sep 2024,RareBeauty,Blush,Yes
,This is a beautiful blush. Very pigmented so a little goes a long way and it lasts the whole day!,SephoraCaper,17 Sep 2024,RareBeauty,Blush,Yes
A must-have in my routine!!,This powder blush is very pigmented which last the whole day on and I just love how it looks on my skin!!!!,Gigii18,16 Sep 2024,RareBeauty,Blush,Yes
,it's so good it's really shimmery and the compact is so pretty. the blush it's self is really pretty and there's a verity of shades to chose from. the mirror is really pretty too.,aubrey2011,15 Sep 2024,RareBeauty,Blush,Yes
A must have,"Love rare beauty 😍
Absolutely recommend 
A must have!!",Bella45806,15 Sep 2024,RareBeauty,Blush,Yes
Stunning,The gentle glow and luminosity this gives is stunning. The best blush I’ve ever used.,Echmo,14 Sep 2024,RareBeauty,Blush,Yes
Product Quality Issue: Blush Broke on Its Own,"I recently purchased the Rate Beauty Blush, and unfortunately, it broke into pieces on its own. I’m disappointed with the quality and would appreciate any guidance on how to resolve this issue. 
Thanks you.""

---

Fe",Naako,13 Sep 2024,RareBeauty,Blush,Yes
best blush,this is so so so so so so so so pretty i love it so much,emma587,13 Sep 2024,RareBeauty,Blush,Yes
Love this blush,"I love this blush! Only need a couple soft swipes for soft, glowing color. I usually prefer the liquid but this is perfect for a more subtle look.",yourfavemeg,13 Sep 2024,RareBeauty,Blush,Yes
"Soft product, rude employee",Loved the product for the month and a half it was usable. It is a soft product and shattered in my makeup bag. The worst part was the Sephora employee who spoke down to me saying it was “user error” so it could not be returned for store credit,gabby2352,12 Sep 2024,RareBeauty,Blush,Yes
Breaks so easily,Gorgeous blush and pigment but listen to the other reviews!! It WILL break and/or arrive broken!!,Ava1017,12 Sep 2024,RareBeauty,Blush,Yes
Breaks…,Breaks way too easily and because it’s as shiny as it is super messy.,kittymow,12 Sep 2024,RareBeauty,Blush,Yes
Disappointed,"I was excited to try this & wear , the color is stunning , however was soo disappointed when it shattered simply by sitting in my makeup bag !!! Such a waste , this was a splurge for me & it was ruined after a week :(",CarinaElyse,12 Sep 2024,RareBeauty,Blush,Yes
,,KaurPrabhjot,11 Sep 2024,RareBeauty,Blush,Yes
,"ARRIVED BROKEN
It always arrive broken, its not protected properly
had to ""fix it""",,11 Sep 2024,RareBeauty,Blush,Yes
"Gorgeous blush BUT beware, it will break","First let me say, this blush is gorgeous. Probably my favorite ever. Super illuminating and gives a gorgeous glow. BUT it broke a day after I got it. Went back and exchanged it and the woman at the counter says that she’s received the same complaints about it breaking. Rebought it anyway and it cracked again 3 days later. This is not a blush you stick in your makeup bag. It’s a blush you leave at home or else in will inevitably break.",stephsings,11 Sep 2024,RareBeauty,Blush,Yes
Arrived Broken,Arrived broken. Wanted to try it but had to return. I would recommend buying in the store.,Cmfkitty,11 Sep 2024,RareBeauty,Blush,Yes
"Awesome, no extra highlighter needed.","This in not just a blush, it’s so shiny it should be blush and highlighter! I have heard that these break easily, but mine was just fine, and at checkout, the lady made me make sure it wasn’t broken so thanks to her!",MorganOoO13,10 Sep 2024,RareBeauty,Blush,Yes
,"Selena does it again! Love this product - a little goes a long way. It is pigmented, glowy, nice to blend in the skin.",caitjosey,9 Sep 2024,RareBeauty,Blush,Yes
,"I got this blush for my birthday and loved it, it looked great on me! I knew that lots of people said that this blush is easy to break so I tried to be careful. I was traveling with it and when I went to use it, I found it broken and was very sad. I had only had it for a couple of days and I already had to get a new one",vditty,8 Sep 2024,RareBeauty,Blush,Yes
Blush topper not blush,It’s more like a highlighter than anything else. You put it OVER your blush as a blush topper. Can’t really be worn by itself.,Jordan2k19,8 Sep 2024,RareBeauty,Blush,Yes
,It was shattered. As soon as i opened the box there was blush everywhere so i knew,VAED31,8 Sep 2024,RareBeauty,Blush,Yes
High hopes but not great,"First of all, it is very pigmented, which is a good thing if it blended well! I feel like it is super patchy and very, very difficult to blend.",AmyEHills,8 Sep 2024,RareBeauty,Blush,Yes
Blends so good.,The BEST blush. Blends SO well. Highly recommend this!,ltaylorrrr,8 Sep 2024,RareBeauty,Blush,Yes
A must not in my routine,Before even using this product it already broke the blush got every where I personally think that this blush is not worth the hype and it was more like a highlighter than an actual blush.,morganthegoat,6 Sep 2024,RareBeauty,Blush,Yes
Can’t go a day without!!,LOVE. smooth baked finish and and essential to my everyday routine. Liquid happy blush and cheer as a topper is an amazing combo!  ✨💗,emberlee33,5 Sep 2024,RareBeauty,Blush,Yes
,It’s ok. I can’t seem to find the right color for me in this blush range. I kept it but will probably give it to my niece.,coralcrush,5 Sep 2024,RareBeauty,Blush,Yes
GORGEOUS!!,GORGEOUS!!!! I feel like this is so underrated. I worse this on my wedding day and it was so beautiful and lasted all day. The slight shimmer is beautiful but this shade is also just so perfect. I will definitely be buying more shades. Formula is awesome.,,5 Sep 2024,RareBeauty,Blush,Yes
"Outstanding, perfect blush-highliter","Love the glow!!!! Beautiful on my skin, and the pigment is great!",Vherron,5 Sep 2024,RareBeauty,Blush,Yes
"Beautiful color, breaks to easy :/","Beautiful but breaks way too easily. Others have had this issue, and for $26, it’s ridiculous. Love this but will not buy again.",PrimStassi,5 Sep 2024,RareBeauty,Blush,Yes
Broke twice,"I love the product itself, but had to give the rating 2 stars because I have now purchase two of these and they have both shattered. Not wasting my money and buying a third so it can crumble apart again.",KathrynA14,4 Sep 2024,RareBeauty,Blush,Yes
You need to try this!,This blush is so beautiful! It gives your skin a glow and a beautiful color.,Jessicanamelo,3 Sep 2024,RareBeauty,Blush,Yes
LOVE and first swipe <3,"Super pigmented, so make sure you start with a little and build on it or you’re going to get clown vibes. I love that it has a natural glow to it, I’m oily so shiny finishes rarely look good on me, this however looks natural and not cakey. Highly recommend !",bassie,3 Sep 2024,RareBeauty,Blush,Yes
Unworkable,"This is so pigmented, which is nice, but does not blend at all. Between thAt and the color (described as light warm pink) pulling suuuuuuper red on me, I looked like Ronald McDonald.",RlyRosie,2 Sep 2024,RareBeauty,Blush,Yes
Best blush,This was the best blush I have EVER owned it’s soooooo good,lily303b,2 Sep 2024,RareBeauty,Blush,Yes
Breaks easily - not worth the price,I absolutely love this blush. It blends well and makes my skin pop - but like others have said it broke within a month of using it. Absolutely not worth the money spent on it.,anothjenkoer,1 Sep 2024,RareBeauty,Blush,Yes
Why do they break so easily????,"Super nice blush - BUT, they srsly need to figure out packaging or formula I don't even know. I've bought 2 so far, and they both broke within like a week or two. Didn't even travel with them.",ashx999,1 Sep 2024,RareBeauty,Blush,Yes
Wanted to love it but it's not worth it,"Broke into pieces within a month of using it at home, even though it was never dropped.",Tenak8,1 Sep 2024,RareBeauty,Blush,Yes
,Soooooo beautiful!!! It’s the perfect blush topper! I don’t like using highlighters so this gives me the perfect glow!!,Brittneycarleen,1 Sep 2024,RareBeauty,Blush,Yes
,"I have already bought this product before and I would choose it a thousand times, it has a beautiful shine that is perfect on the I think",vlauriv,1 Sep 2024,RareBeauty,Blush,Yes
,I liked the blush but it is very fragile and I would not recommend traveling with it. Mine has not broken yet but I have noticed how fragile it is,Zoey135,1 Sep 2024,RareBeauty,Blush,Yes
Love but better packaging needed,I get so many compliments on this product everytime I wear it. It has a beautiful finish on the skin. However it randomly broke one day and wasn’t dropped. Seems to be a common issue.,paigebbbb,29 Aug 2024,RareBeauty,Blush,Yes
Loveee with one downside,Ugh I loved it for a week and then it broke which seems to be a common theme :/ color and product is AMAZING otherwise.,halhalj,29 Aug 2024,RareBeauty,Blush,Yes
,"Stunning pigment and colour, I wish it wasn’t such a soft formula. It cracked and turned to dust despite having never even taken it anywhere with me. Ended up returning.",AshleighJL,29 Aug 2024,RareBeauty,Blush,Yes
A beautiful & soft blush with amazing color payoff,"I purchased this blush in the color happy, and I couldn't be happier 😄 It's a soft but very pigmented blush, so you only need a small amount to get really good color payoff. I use it all the time, either on its own or when doing a more glam look. It goes on the skin so smoothly and gives a hint of highlighter as well, but not too much. It sits beautifully over foundation as well without smudging it. I don't write a lot of reviews, but I love this blush and would repurchase it!",Kat257,27 Aug 2024,RareBeauty,Blush,Yes
"Product yes, if it didn’t break Into tiny pieces.",The product itself is nice I love the formula and the shades but they break instantly. I haven’t been able to use this one or travel with it because when I got it; it shattered. I know all the makeup hacks to get it back together and it just keeps falling apart. Sephora won’t take it back either.,aprilnicole56,27 Aug 2024,RareBeauty,Blush,Yes
Pretty Color but VERY FRAGILE,"I really love the color of Happy. It’s the perfect cute pink. However, it breaks sooooo quick. No matter how gentle you are with it, it will break. I hope they’d make improvements with this",Neitaro,27 Aug 2024,RareBeauty,Blush,Yes
Gorgeous,This shade is literally perfect. I have lighter skin and the pigment is there but the perfect amount and the sparkles are great because they blend so nicely. It’s almost like wearing highlighter without wearing any. 10/10 recommend,ToriaBurnett,26 Aug 2024,RareBeauty,Blush,Yes
The perfect highlight blush ever,"This highlighter blush is a dream come true! The soft pink shade is absolutely stunning and complements my skin tone perfectly. The formula is silky smooth and blends effortlessly, giving me a natural-looking flush and a radiant glow. The packaging is also adorable and perfect for on-the-go touch-ups. The only thing I don’t like about it is that you gotta be very careful with the product or it will break you cannot drop it.",MakeupQueenSlay,25 Aug 2024,RareBeauty,Blush,Yes
,I wanted to love this product but it is so flawed! Broke so fast and I was careful with it. So disappointing! Otherwise color is nice,PrincessRoxyJ,25 Aug 2024,RareBeauty,Blush,Yes
,"got this broken. that's so sad. however,it's a good product but not made for travelling. really made me disappointed!",harmantoor,25 Aug 2024,RareBeauty,Blush,Yes
,"I want to give 5 stars. But this somehow broke when in my makeup jar, and the formula seems to be really soft and easily breakable. The formula is very very smooth so I’m sure that’s why it broke easily but still unfortunate",Jessicadel,24 Aug 2024,RareBeauty,Blush,Yes
New favorite go-to highlighter!,"As a girl who’s not a big fan of highlighter, this is my new favorite go-to highlighter! The shade is so beautiful and natural on light skin tones",xqstellaaa,24 Aug 2024,RareBeauty,Blush,Yes
Fragile but cute,"Got this a couple of weeks ago, very easy to put on and blend out really good but the blush broke within two- ish weeks of having it, very sad. but besides that it was a very good blush.",bryannadanith,24 Aug 2024,RareBeauty,Blush,Yes
Love how it looks on my skin….,"I want to give this 5 stars but I have taken off 1 star for each time I purchased this blush to replace the broken pieces I’ve had to pick up from dropping it. THIS IS A FANTASTIC color, looks great on.…. Needs reformulation 
I recommend this product if you are ok with replacing it after it falls so it doesn’t break so easily when it’s dropped. 





reformulation reformauktion its formula",mimilola,23 Aug 2024,RareBeauty,Blush,Yes
Rest in peace,I loveeeeee this blush the only problem is its hard to open I dropped it once and it shattered :(…. Same thing happened to my friend. RIP,tsrxo,23 Aug 2024,RareBeauty,Blush,Yes
,"This is a musst!!!! Thought i let it fall and it breaks easily, the blush itself it’s aweeesome not lying",aliss10,23 Aug 2024,RareBeauty,Blush,Yes
Great Powder Blush,Is a beautiful pink color and has a great glow. I would definitely recommend for any types of skin colors.,Valerielara,23 Aug 2024,RareBeauty,Blush,Yes
Blush,I received this product all broken up see photo I expected the blush to be solid powder,Carolynem,22 Aug 2024,RareBeauty,Blush,Yes
WOW,"I love this blush so much, it gives me a fantastic glow and I feel amazing every time I wear it.",vanilla88,22 Aug 2024,RareBeauty,Blush,Yes
Soo good,"My favorite blush a friend recommended it and it’s amazing. I love that I can use it with my beauty blender and don’t have to use a brush and it has the most perfect translucent pearl shimmer in there. It reminds me of the Dior glow blush, but better ￼￼￼",Phxrose,21 Aug 2024,RareBeauty,Blush,Yes
Don’t buy!!!!,Don’t buy this product online!!! It came severely damaged. Asked for replacement but it came broken AGAIN !!!,nat393,20 Aug 2024,RareBeauty,Blush,Yes
Demand an exchange,Bought new and loaded with care. The surprise when opening it was damaged. They do not take care of the products. I demand an exchange.,rosbravo,20 Aug 2024,RareBeauty,Blush,Yes
Must have- blush.,"I love this blush, is super pigmented and last all day! I have been using it for the past 3 months and is pretty amazing, I love it!",AnneArre,19 Aug 2024,RareBeauty,Blush,Yes
Purchased again!,"Outstanding... as a blush topper or in lieu of blush, very nice on mature skin.",BraceletLady,19 Aug 2024,RareBeauty,Blush,Yes
Bad packaging,"Such a pretty blush, but it shattered after a week. Disappointing!!",amandaaaa1234,19 Aug 2024,RareBeauty,Blush,Yes
Breaks easy,"I love this blush. The color is gorgeous and gives a pretty glow to your cheeks. However, I bought it last week and it’s already broken. The packaging is terrible .It slipped out of my hand and into the sink  broke.I be tried to",autumn532,19 Aug 2024,RareBeauty,Blush,Yes
,Bought this product and it crumbled. Very sensitive. Did not even drop it on the floor. Loved jt! Wish it would have not broke!,Alo419,19 Aug 2024,RareBeauty,Blush,Yes
,Wanted to love this. Absolutely gorgeous color and luminosity BUT breaks so easily. Literally crumbled the second day after purchasing. Makes you waste so much of the product.,okeeffmi,18 Aug 2024,RareBeauty,Blush,Yes
Breaks and crumbles easily,"The reviewers are right, the blush crumbles and breaks everywhere, even when you’re careful. 
The color is beautiful but the crumbling is a mess and wasteful. Please reformulate or add a color stick.",sandy949,18 Aug 2024,RareBeauty,Blush,Yes
Highly recommend,"I’ve had this blush for a few months and so far it is amazing. Goes on smooth, looks and feels amazing, and pigmentation is perfect",GattsE,18 Aug 2024,RareBeauty,Blush,Yes
Was disappointed,First one I ordered came shattered. Got my replacement and after applying it goes on patchy. Do not recommend.,rgtmadison,18 Aug 2024,RareBeauty,Blush,Yes
perfect flustered glow,"as someone who LOVES a glowy & radiant look, this blush was so fabulous on me. it gives me the most “flustered and blushed” look plus the shine. the only downside is that it breaks easily, as the formula is basically the same as the brand’s powder highlight.",mmmaddiee,17 Aug 2024,RareBeauty,Blush,Yes
Purchase in store,The blush arrived completely shattered so I did not get to try the product but it seemed like a beautiful glowing color. Apparently just does not ship well.,adri84,17 Aug 2024,RareBeauty,Blush,Yes
perfect blush,blends well and looks bright. nice pop of colour without being to dark. can layer to get a more dramatic effect too.,Ang091,17 Aug 2024,RareBeauty,Blush,Yes
Rare beauty blush,"Great results. Beautiful glowy, dewy blush with a gorgeous custom color. Pan size could be larger",Aspen06,17 Aug 2024,RareBeauty,Blush,Yes
,The absolute best glowy blush!! The only downside to this is it is very fragile - I would not recommend traveling with it,juliaglasgow,16 Aug 2024,RareBeauty,Blush,Yes
Love!,"i use this all the time, its so pigmented and the glow shines so well. i love how it reduces the work of applying blush and highlighter separately.",jasminegv,16 Aug 2024,RareBeauty,Blush,Yes
,"Ok pigment 😍 idk why I assumed these would be a kiss of color, these are PIGMENTED. I layer it over the liquid blush in the same color and it lasts all day long. As an oily girl, my skin likes to eat blush and I’m usually left with no color on my cheeks by mid day, but this powder blush layered over the liquid stays all day long on me, without any need to touch up. Obsessed!",mermaider,15 Aug 2024,RareBeauty,Blush,Yes
This is a must if you like a natural look!,"I liked the glow that gives to my cheeks. This blush may bring out the pores and little bumps in your skin, but let's be honest, as human that's pretty normal.
You can use it on the daily.",Yopli26,14 Aug 2024,RareBeauty,Blush,Yes
Pretty!,"This blush is so pretty, but really makes my pores noticeable. I use it for an eyeshadow instead and it’s super pretty on the eyes. I need to figure out how to make it look better on my cheeks.",Hanny22,12 Aug 2024,RareBeauty,Blush,Yes
Not for people with dry skin,I really love the colour of this blush and how it looks on application the only issues I have with it is how hard it is to blend and how it really dries out my skin. I already have dry skin so if you are someone with dry skin I would say this product is not for you.,annekedejonge,12 Aug 2024,RareBeauty,Blush,Yes
AMAZING blush,I legitimately gasped when I first applied this on my cheeks it was BEAUTIFUL. This is one of the many products that you can truly see how much care Selena puts into her products. The pigment LAST SO LONG 10/10  genuinely last practically,Sofiadlc01,9 Aug 2024,RareBeauty,Blush,Yes
Beautiful color and pigmentation!!,"The color is very pretty although it is very pigmented and you have to use it carefully. The color is very bright, I like it a lot, although maybe I should have chosen a lighter color. A few weeks ago I dropped it on the floor and I was surprised that it was half as good as new. This idea was great.",Arifit,8 Aug 2024,RareBeauty,Blush,Yes
,Love it! It applies so well!! I was doubting it at first but turned out amazing and doesn’t smear off!,Itsbb1,8 Aug 2024,RareBeauty,Blush,Yes
Overrated,"In broke without even dropping it, it is now impossible to apply",annelecavalier,7 Aug 2024,RareBeauty,Blush,Yes
"Love the color, after a month the product fell apa","Love the color, after a month the product fell apart.",LindsR91,7 Aug 2024,RareBeauty,Blush,Yes
"Dare I say it, it's better than Hourglass!","I went into Sephora for a brow gel but was somehow drawn to the Rare Beauty blushes. I'd never tried them before, but they swatched beautifully. I initially got ""Hope,"" but it was too deep on my face, so I exchanged it for ""Cheer,"" which turned out perfect. I absolutely love the colour and the formula is INCREDIBLE! It gives you a natural, glowing-from-within look without any glitter settling into your pores. Let's be real, everyone has pores, and it's time to accept that nobody walks around with a Paris filter on their face. While you'll see your pores with this product, it's much less noticeable compared to other brands. This blush wears more beautifully than Hourglass, yes, I said it! It gives that perfect bright, wet, glow-from-within look with just a touch of brightness.

I plan to pick up a couple more shades because I've never received so many compliments on my skin!",MsNP,6 Aug 2024,RareBeauty,Blush,Yes
Nice but fragile,"This is a perfect color and applies beautifully. BUT! Be so careful with it as it shatters into powder with little to no provocation. I have only used it a few times and when I went to use it today, the bulk of it fell out of the compact.compact.",jodykt,6 Aug 2024,RareBeauty,Blush,Yes
It’s ok,I liked the product itself but after one use the blush shattered into a million pieces. Not worth the money.,shayjoe,6 Aug 2024,RareBeauty,Blush,Yes
,Love this.  Highly pigmented and easy you blend.  Beautiful glow.  So pretty,1toontowngirl,5 Aug 2024,RareBeauty,Blush,Yes
The glow!!!,I absolutely love this! Gives a natural glow! Although without any other makeup it can look chunky and glittery.,Diva105,5 Aug 2024,RareBeauty,Blush,Yes
DON’T TRAVEL WITH,I love how it looks on my cheeks it’s like the most beautiful sunburnt color but I put it in my purse to reapply before a dinner and it completely shattered and spilled product all in my bag and on the floor.  was wasted so I can’t use it anymore,KenzieNull,5 Aug 2024,RareBeauty,Blush,Yes
New fav,"I had only ever used liquid blush before but this powder blush is a game changer! I’ve fallen in love with how shimmery and pigmented it is, it truly lasts forever. The powder is way faster/easier to use than their famous liquid blush.",,4 Aug 2024,RareBeauty,Blush,Yes
Definitely recommend this product!!,I’ve been using this products for a few months now and im obsessed. It’s the perfect amount of color and shine. It does have a good amount of glitter in it so if you’re not a fan a glitter this might not be for you. Definitely a must have though!!,AshlynneL,4 Aug 2024,RareBeauty,Blush,Yes
STUNNING,I love this simple classy looking blush!! Mrs Gomez did well 👏🏼,Preppygirlypop,4 Aug 2024,RareBeauty,Blush,Yes
,"Love it. Barely need any, very pigmented and it blends out super well.",kaitlynnicolet,4 Aug 2024,RareBeauty,Blush,Yes
Not my fave,The pigment in this blush is great! It’s just a little too shimmery for me. I have blush blindness and like to apply a lot of blush but too much of this made me look a little cakey and settled into my pores.,BrittAtl,4 Aug 2024,RareBeauty,Blush,Yes
GLITTERY!,"Pretty color, but full of glitter. It’s flakey and falls apart. Cheap quality.",KleenSF,3 Aug 2024,RareBeauty,Blush,Yes
Must have,Very pigmented and lasts all day loved it. I like using my rare beauty cream blush and this blush.,valenzuelam,3 Aug 2024,RareBeauty,Blush,Yes
Products is great. Cheer is beautiful!,"Didn’t love as much as I did “cheer”. 
Cheer is 5 stars.",40yearsyoung,3 Aug 2024,RareBeauty,Blush,Yes
waste of money…,not only is the formula super fragile and breakable but the roundness of the packaging makes it easy to roll around and fall.  the product shattered before it was even used. at this point it’s an empty container with dust particles of what used to be the blush…,maddyooo,3 Aug 2024,RareBeauty,Blush,Yes
"Beautiful color, fragile product - beware!","Don’t get me wrong, I love this color and it looks great in my skin. However, on a recent vacation where we drove to our destination (did not fly) and my makeup bag was completely in my control, the blush shattered. I still use the blush frequently, but it definitely is frustrating having there be fallout every time I open it. For $26, I would expect it to not shatter like this so easily!",kaycoonz,3 Aug 2024,RareBeauty,Blush,Yes
"Patchy, patchy, patchy!","This product was very patchy, and despite my efforts to make it work, it just didn't. I ended up returning it.",AlexG865,3 Aug 2024,RareBeauty,Blush,Yes
DO NOT BUY,"Saw the reviews online saying that it shatters easily so I did not bring it on my trip, came back wore it like twice dropped it form like 8 inches and COMPLETELY SHATTERED and the whole packaging open!! The product all over the counter. Tried to press it back with like parchment paper but the formula makes it impossible save your money and just buy the liquid highlighter and use regular blush.",dreydet,3 Aug 2024,RareBeauty,Blush,Yes
DO NOT BUY!!!!,SAVE YOUR MONEY!! I purchased this blush and it came completely shattered. I was able to get a replacement from Sephora but it was broken too. Unfortunately I can’t get refunded so this is my warning to never buy this blush!,brju,2 Aug 2024,RareBeauty,Blush,Yes
I always must have the rare beauty blush i love it,Help me is literally the best color and it looks so good on any skin color ￼,may2489,2 Aug 2024,RareBeauty,Blush,Yes
"Shatters and breaks, not worth it","I used this for a week after I noticed how great it looked on a friend at our neighborhood pool.  unfortunately, after being in my makeup bag, I took it out and it slipped in my hand barely touching the counter and shattered. The inside of the blush seems to be hollow, so it easily cracked and fell apart leaving a huge mess.  Great color but not worth the money IMO.  Doesn't last near as long as Benefit's blush, my go-to.",987huyt5r,2 Aug 2024,RareBeauty,Blush,Yes
Beautiful but not for my skin tone,I wanted to love this so badly. I loved it swatched and the color is stunning but it’s not for every skin tone. It made my face look bruised so I retuned.,hutch0723,2 Aug 2024,RareBeauty,Blush,Yes
Radiant Glow with a Packaging Quibble,"Pigmentation and shimmer - 5 stars I have this in truth and wow this color is beautiful especially when the sunlight hits my face. 
Packaging- could be better especially at this price point nonetheless less I do recommend and would repurchase",jannavarro,1 Aug 2024,RareBeauty,Blush,Yes
use this everyday!!,"love this! very shimmery, however lots of pigment, and easy blend.",ashlinna,1 Aug 2024,RareBeauty,Blush,Yes
Beauty lover,I love this blush so much I bought another! It has a soft color but with a pretty glow. It looks brayalone and even better over liquid blush,Lhullinger,31 Jul 2024,RareBeauty,Blush,Yes
Disappointed,Powder shattered within a week of receiving it and had to be thrown away. Too shimmery and did not last more than a couple of hours.,crazygloss,31 Jul 2024,RareBeauty,Blush,Yes
,Very pigmented and glowy! Easy to apply. I use it everyday,hoovk,31 Jul 2024,RareBeauty,Blush,Yes
,It kills me to write this but the formula is just too soft.  The blush slipped out of my hand and into my sink and completely shattered.  I was talking to a Sephora associate about this and they said it is one of the biggest complaints for this blush.,Jules1333,31 Jul 2024,RareBeauty,Blush,Yes
Pretty for short term,"Very pretty but does not last. If you’re looking for something to stand the test of time, this is not it. I was disappointed.",tamiko777,30 Jul 2024,RareBeauty,Blush,Yes
Beautiful,The formula is so soft and blends easily. It is pigmented and buildable. Highly recommend.,michelemsw,30 Jul 2024,RareBeauty,Blush,Yes
Glowing!,This glows on my skin and looks amazing on! Very glad I bought it.,summer213,30 Jul 2024,RareBeauty,Blush,Yes
good,I like it but I wish it wasn't so shimmery!! it is pretty tho. mine didn't break bit Selena you need to fix your powder blush and highlighter packaging. their way too fragile!!,willowandmill,29 Jul 2024,RareBeauty,Blush,Yes
It’s ok,"I like this product, but the shade that I got doesn’t really show up on my skin.",Enable,29 Jul 2024,RareBeauty,Blush,Yes
,This lays on so beautifully but like others have mentioned it’s incredible fragile. Within 2 days it cracked and continued to break daily with use. It became too much of a mess so I had to throw it away,manda1437,29 Jul 2024,RareBeauty,Blush,Yes
pretty but so so fragile,"a beautiful color and finish but like many other people, mine was broken almost immediately after purchasing. i took it out of the bag when i got home, opened it, and it was cracked. i hope RB is working on addressing this :(",alexandram,28 Jul 2024,RareBeauty,Blush,Yes
Not good for travel,Broke when I dropped it once - everything came out of the container.  Waste of money :(,emmy2998,27 Jul 2024,RareBeauty,Blush,Yes
gives that beautiful flush on EVERYONE..must have!,"i think this blush - every shade not just this one - makes EVERYONE look 10x better than they already did. like seriously it just takes your glow to a whole new level it’s so beautiful. it makes you look lit from within in the most stunning way possible. this is a staple in my collection now, i have happy, cheer, and joy. cheer is my favourite as it feels most versatile for my complexion and the look i usually go for, but all three shades i own are absolutely stunning on everyone that’s tried them (all my friends). cannot recommend this enough seriously, the buttery soft formula is AMAZJNG.",maweee,27 Jul 2024,RareBeauty,Blush,Yes
EVERYONE NEEDS THIS BLUSH,"I don’t EVER want to live another day without this blush. It’s that good! Super smooth, love the finish on my cheeks. It’s super girly!! I’m obsessed!!!",sydniemcdougall,26 Jul 2024,RareBeauty,Blush,Yes
Needs to come with sensitivity warning.,I loved this blush. It was my favorite for several months. Took it on vacation and it fell apart. Wish I had seen these comments before vacation. I would not have taken it. I would probably buy it again but not take it on vacation or put it in a make up bag. Wish it had come with a warning. I see I am not alone. It's sad and broken like my cheer heart. LOL,RenaeW95,26 Jul 2024,RareBeauty,Blush,Yes
Meh,I’m really not sure how I feel about this product. It’s really pretty but on my cheeks it emphasizes my pores and kind of sits on top of my skin. I’ll keep using it to see if it will grow on me.,monienonie,26 Jul 2024,RareBeauty,Blush,Yes
My Go-To,Love this product!!!! It looks SO good! But I it is extremely breakable!!,raynapate,26 Jul 2024,RareBeauty,Blush,Yes
Looks like makeup! Not an everyday blush for me,"This blush has its time and place! It looks amazing in pictures. It works perfectly with a full beat. But on natural makeup days it’s NOT it. I thought it might look like naturally dewy skin. It doesn’t. Instead It looks like I’ve put highlighter and blush on. Which is fine! There are other skin-like products out there. This is a classic makeup-like product that I will only be reaching for on full-face days.

Also I’m a pale, cool toned girl so I chose the shade Happy, but it still pulls a bit warmer than I’d like on me. Blush came in tact and I haven’t had any breakage issues so far!",torimori,26 Jul 2024,RareBeauty,Blush,Yes
Beautifullll,Such a beautiful blush!! Would highly recommend! She is gorg!!,agray34,25 Jul 2024,RareBeauty,Blush,Yes
Delivered Broken/Easily Shatters,"I loved the color, but it was delivered shattered in pieces. When I returned it to the store, the clerk said it is an issue with this product.  Hopefully it can be fixed and I can try it again!",TDBB,25 Jul 2024,RareBeauty,Blush,Yes
Nice blush but damages so easily,"This blush is pretty, but breaks so easily. Accidentally dropped it once on my carpet and it cracked. I went to Sephora and was able to exchange it for a new one after looking at the company policy. The Sephora employee gave me a hard time about it though. Got my new one and all was well. I kept it in the box so that it wouldn’t break again. But of course, it broke while in my bag and in the box.",KylieWe,25 Jul 2024,RareBeauty,Blush,Yes
breaks too easy,"breaks easily, it was cute but it broke when it fell on my carpet",marisaaaax,25 Jul 2024,RareBeauty,Blush,Yes
Amazing colour!,I order the shade happy and this one came in instead and I am beyond happy with it. It complements my face really well. It is prefect for a no makeup-makeup look!,avamc19,24 Jul 2024,RareBeauty,Blush,Yes
Amazing product!,I love this product! It has a great colour and works as a highlighter as well as the blush! I use it in my everyday routine.,avamc19,24 Jul 2024,RareBeauty,Blush,Yes
Blush highlighter combo,This blush is perfect as a blush highlighter combo. It is very pigmented so a little goes a long way. I would recommend trying the color on first.,Rubytastic,24 Jul 2024,RareBeauty,Blush,Yes
