ReviewText,Title,Date,UserID,Brand,Product,CelebrityBranded
"Surprisingly a great mascara! My lashes are curly and prone to getting clumps when I use mascara, but this one does the complete opposite! The brush separates my lashes even after 3 applications!",A mascara thats worth it,1 Jun 2023,infamousjenny,RareBeauty,Mascara,Yes
"Bought this product today and immediately applied it while still in the curbside pickup spot. I will say that it clumps even with 1 stroke. small barely noticeable clumping but clumping none the less. As far as smudging goes, I've had the mascara  on all day and absolutely zero smudging. I even took a nap and no smudges. My lashes still look full after all day wear and the formula is light but still noticeable. I've had issues with smudging since the heat has gotten more intense and mascaras haven't worked out until today. so glad I found this! just wish it didn't clump.",My new fav!,31 May 2023,misspiggy09,RareBeauty,Mascara,Yes
Found this mascara to clump a little to easily and it's difficult to get more than one layer on without looking like your lashes are chunked together. It does go on very dark which is great because my lashes are so light. Might be good if you aren't looking for volume.,Not my favorite,31 May 2023,bheidrick,RareBeauty,Mascara,Yes
"Lasts but it makes my eyes burn soo bad, if I’m in a warm place it’ll get soft and bits will fall in to my eyes.",Ok,30 May 2023,lealflores,RareBeauty,Mascara,Yes
My favorite mascara- made my lashes look AH-mazing!,Great!,29 May 2023,MotherRunner1,RareBeauty,Mascara,Yes
I Love it so much. Makes my lashes so long and thick. Very good mascara. Definitely will be my go to now :),,29 May 2023,Tjanzen,RareBeauty,Mascara,Yes
"I love this mascara I don’t have to use more than one coat for it to look amazing! ￼It lasts all day, and there is no little bits of mascara￼ falling onto my face, unlike cheaper mascara.",LOVE LOVE LOVE,29 May 2023,KoraLou,RareBeauty,Mascara,Yes
This is my second time purchasing this mascara and it has become my go to! I have very short lashes and this gives me volume and length! It doesn’t smudge on me. I’ve worn this all day. Definitely recommend!,,28 May 2023,EL12,RareBeauty,Mascara,Yes
Okay I was so shocked at this mascara. I have a mascara that I love and thought trying a new one would be pointless but wow. My only thing I will say tho is apply multiple coats!!! it’s amazing,I love it,27 May 2023,juliamacintosh,RareBeauty,Mascara,Yes
I have used for a few days (I don’t wear makeup every day) and I am pleased with the outcome every time. They make my lashes look great.,Fantastic,27 May 2023,katiejo49,RareBeauty,Mascara,Yes
This is the best mascara I've used! Makes my lashes look nice and full!,Must have!,26 May 2023,Chey131996,RareBeauty,Mascara,Yes
"I LOVE IT!! Just got it today to try on and it’s truly a great product that makes my lashes pop big time! Y’all need to get this, i swear!!",AMAZING,25 May 2023,Caipuccino,RareBeauty,Mascara,Yes
"Best mascara yet. Does not clump, does not flake, does not cause eye irritation. When you cry is barely comes off haha. Over all its my all time favorite mascara",,25 May 2023,Brittanyandree,RareBeauty,Mascara,Yes
I really wasn’t sure about this one but I truly love it!! It lengthens and gives tones of volume,"Try it, you will love it!",24 May 2023,Hydes23,RareBeauty,Mascara,Yes
Least smudgy mascara I’ve ever used! Even when it was brand new I didn’t find it goopy or sticky and it has nice separation to it. I will totally buy again.,,23 May 2023,WaveD,RareBeauty,Mascara,Yes
"BEST MASCARA EVER! It makes my lashes so long and thick, but never clumpy. It is very black so it looks great on the lashes. I would recommend this product to everyone!",MUST BUY!,23 May 2023,gghernandez4,RareBeauty,Mascara,Yes
"After using this product for a couple weeks now, I do not enjoy this mascara. Left my lashes feeling very sticky, clumpy, & weighed down. Quite difficult to get off of your lashes without damaging them.",Wouldn’t Buy Again,23 May 2023,jennadav,RareBeauty,Mascara,Yes
"I got the little one with 100 points, the pros were that it gave me thick beautiful lashes, but cons were it flakes and smudges on the top and bottom of my eyes, I double cleansed before going to bed and still woke up with some mascara under my eyes. hard pass",Disappointing,23 May 2023,Katushkin,RareBeauty,Mascara,Yes
This mascara is very bad. It clumps and causes eyelashes to fall out. I advise you not to buy it.,So bad,22 May 2023,Farahme,RareBeauty,Mascara,Yes
"The absolute BEST mascara and I am a mascara junkie, I have tried them all ! This is the only one that got my long lashes to curl up and look thick￼! Comes off np! LOVE!",HG at long last!,21 May 2023,jcofficial,RareBeauty,Mascara,Yes
"I've been looking for the perfect mascara for months: one that curls, volumizes, and lengthens lashes without running or clumping. Guys. This is the one. It does all 3 of the above without the 2 cons I mentioned. Sometimes there's a little bit of black underneath my bottom lashes at the end of the day, but nowhere near that ""just had a cry in the closet"" look that other mascaras have. LOVE.",Perfect!!,18 May 2023,Kmendoza9,RareBeauty,Mascara,Yes
"This is a wonderful mascara. Although, it could get a little clumpy sometimes but it is still wonderful. It definitely puts volume on your eyelashes. You don’t need much of this.",Literally perfect,16 May 2023,Annali13,RareBeauty,Mascara,Yes
So far this is my favorite mascara I’ve ever tried. It adds beautiful length and volume. All other mascaras flake and smudge on me but this one held up all day! 10/10 recommend.,Perfect,16 May 2023,RyryG,RareBeauty,Mascara,Yes
"The first time when I applied this macara, I called my husband to show the difference between one eye with and one eye without the mascara application- it was that impressive! Every time my impression remained  the same about this product. Creates gret length and volume. It doesn't flake as well. I am taking down one star, because sometimes my eyes burn after 7-8 hours of wearing. But it very possibly can be my sunscreen, not the mascara.",a great choice,16 May 2023,aurinsmom,RareBeauty,Mascara,Yes
Best mascara I have ever used! Doesn’t take much and cleans off easy. Eyelashes look fake!,Never using a different mascara!,16 May 2023,beebowden,RareBeauty,Mascara,Yes
"This mascara is long wearing. The volume it gave my straight eyelashes was amazing. When I say it is long lasting I mean , I ran the LA Marathon with this on and thanks to it my eyelashes looked great even while I was in pain a",I  need this on my “no makeup “ days,16 May 2023,cherley,RareBeauty,Mascara,Yes
I loved to use this product at Sephora! Can't wait to have one.,,15 May 2023,jaqueschulz,RareBeauty,Mascara,Yes
"Save your money. L’Oréal and Maybelline are better, unless you really like clumps and flakes.",Nothing magic about it,15 May 2023,Nottingham2023,RareBeauty,Mascara,Yes
"love the formula, easy to apply, yet it leaves my lashes clumpy and heavy. I think there too much product on the wand and weighs down the lashes a lot",,15 May 2023,ilaca,RareBeauty,Mascara,Yes
"I have tried a new mascara from Sephora  consistently for the last 2 decades and never have I met one this good. It is pigmented, gets every hair, lasts all day with ZERO smudging or
flaking. Just buy it if you aren’t sure. It’s the best on the market!",THE best mascara!,14 May 2023,Frannie85,RareBeauty,Mascara,Yes
"I personally LOVE this mascara. It doesn’t clump, flake or run. I always had those issues with other mascaras. I also had issues where once I sprayed setting spray they started running. Not this one. Also, good for straight lashes.",LOVE,14 May 2023,Alansmomma,RareBeauty,Mascara,Yes
"mascaras has been a struggle for me bc most leave me with raccoon eyes, but this has no smudging at all. i was bawling my eyes out during the new guardians movie and my mascara was still perfect!!",new favorite mascara,14 May 2023,sharonrdrz,RareBeauty,Mascara,Yes
"Really not a fan of this mascara. It is clumpy and crusty…the texture when applying it is very thick, and I feel like it dries into a crispy mess. I like the shape of the applicator brush, and the colour, but won’t be purchasing again.",Not good,13 May 2023,aimsr,RareBeauty,Mascara,Yes
Skeptical but turns out it’s great. Great volume and no flaking. Super impressed. It’s not waterproof but still takes a good scrub to take off at night so it doesn’t run easy. I will definitely buy again.,,13 May 2023,kakes07,RareBeauty,Mascara,Yes
"Rare Beauty by Selena Gomez is one of my more favorite brands right now and this mascara is a really good example of how incredible her products are. It's everything I need in a mascara without spending an insane amount of money for it
Love you Selena",MUST HAVE!!!,13 May 2023,tujju,RareBeauty,Mascara,Yes
"Favorite mascara I have ever tried! The brush spreads the lashes so nicely. 
Doesn't clump or flake!",A staple in my makeup bag,11 May 2023,JennyV84,RareBeauty,Mascara,Yes
Okay so I have what’s considered more oily eye glands than the usual person. I’ve gone through so many mascaras trying to find one that doesn’t give me super dark raccoon eyes by the end of the day. This one’s it. This is the holy grail mascara. I will not go to anyone else.,Thank You Miss Selena,11 May 2023,Nicxlette,RareBeauty,Mascara,Yes
"I am SHOCKED by this mascara ! I have been in a mascara rut recently. Nothing seems to be working the way I want it to. So when I tried this I wasn’t expecting much. But omg it worked so well !! Today I really put this mascara to the test. I wore it durring a catering event that I worked for my restaurant job. It ended up pouring rain. After loading and unloading in the rain , along with being around the hot foot my mascara barely budged !!",10/10 mascara !,10 May 2023,eastxwick,RareBeauty,Mascara,Yes
I typically don’t write reviews but let me start off by saying this mascara holds up really well for an example. After a therapy session I fully expected to look like a raccoon but to my surprise i wasn’t! Highly recommend mascara that doesn’t runny,No Raccoon Eyes for Me Haha,10 May 2023,Estephmaci,RareBeauty,Mascara,Yes
"I wore this at Taylor Swift's 'Eras Tour' concert and after 4+ hours of singing, sweating, jumping, (crying a little bit), and definitely touching my face -- not a smudge. I am so in love with this product. It also has the perfect separated but not too separated look that I like for my lashes. Must have.",HOLDS UP and looks great on the lashes,9 May 2023,Jgoz,RareBeauty,Mascara,Yes
"Formula was thicker than what I was used to, so it gave a lot of volume. Lack of formula control was tough too. However for my pin straight Asian lashes, they ended up drying drooped downwards. Not for me.",Really thick formula,9 May 2023,laoharu,RareBeauty,Mascara,Yes
Difficult to remove with all types of makeup remover. Murders my eyelashes.,,9 May 2023,aliceinchainssf,RareBeauty,Mascara,Yes
Oh My God i saw huge difference in eye lashes they don’t look really long,Every day use this mascara,8 May 2023,shami1,RareBeauty,Mascara,Yes
"I have been using Marc Jacobs' At Lash'd for YEARS and after it was discontinued, I've spent the past two years looking for a replacement and this is it. Fluffy volume, lovely length, and no smudging. Still early days with me using it for the first time this week, but this is the first time that I've used a mascara that's given me the same results as At Lash'd. I've been holding on to my last few tubes I bought during the closing sale and now I feel comfortable enough to replace it with this.","Finally, a replacement for Marc Jacobs' At Lash'd",7 May 2023,DeborahMei,RareBeauty,Mascara,Yes
"I have hooded eyes and would always get panda eyes with any mascara even waterproof ones, until I tried this!! I am so impressed with the formula, it doesn’t bleed and it’s easy to remove same with her eyeliner. Love the consistency with this brand 💖",No more panda eyes yay!,7 May 2023,maarlaaromann,RareBeauty,Mascara,Yes
"Beautiful mascara! It does its job and the best part, it's an everyday wear type of mascara. It is definitely volumizing on the lashes. If you want something for everyday, minimal makeup, this is it!",Beautiful Everyday Mascara.,7 May 2023,Marmarten,RareBeauty,Mascara,Yes
I don’t usually buy high end mascaras but the formula of this mascara makes my lashes so long and separated. Not to mention it doesn’t flake off and leave any residue under your eyes. You get a lot of product as well.,My favorite mascara,7 May 2023,hayleyybabyy,RareBeauty,Mascara,Yes
"Love this mascara, it volumizes and lengthens without clumping or weighing down the lashes. I have very straight lashes and this gives them a little bit of a curl. Overall a good mascara.",Love it :),7 May 2023,Ellaaaaaa1,RareBeauty,Mascara,Yes
"Adds a ton of volume and length- I've repurchased now and the only issue is I feel like the brush picks up too much product so I have to wipe some of it off on the edge. If I don't do that, it can get really clumpy.",,7 May 2023,Camille47,RareBeauty,Mascara,Yes
I've been on the hunt since Bite Beauty is no more (i love that mascara). Purchased this during the sale and so far so good. Really liking this one and will repurchase for sure.,My new go-to,7 May 2023,jennleehatch,RareBeauty,Mascara,Yes
"Literally the best mascara I've ever tried, makes my lashes three times longer, doesn't smudge or wear off but comes off easily with cleansing balm. Ms. Selena you have done it again.",A Must,6 May 2023,Isaaoc,RareBeauty,Mascara,Yes
This is a great mascara! Makes my lashes look very long and defined. Good for everyday use.,,5 May 2023,Sam0207,RareBeauty,Mascara,Yes
"I really like this mascara and the only reason it doesn’t get five stars is because when I first used it, it seemed watery (?) and coated my lashes really thick and just made them clump together. I figured it was because it was brand new. So I kept using it and now that I have after a couple uses I really like it! It holds my curl well, it gives me volume, doesn’t give me spider lashes, it does tend to smear just a bit over LONG uses but overall a mascara I am going to buy again!",A Daily Staple,5 May 2023,alexmeza01,RareBeauty,Mascara,Yes
"A thick formula that easily washes off. no cracking. flaking, or smearing.  Dries quickly and the pr9ce us amazing",Awesome,4 May 2023,tthh,RareBeauty,Mascara,Yes
"This product makes my lashes look good, but after a minute of applying my curl falls down. It’s hard to get mascara that holds a curl for girls with straight lashes. I only would recommend if you wear a lash primer that would help hold the curl or for girls with naturally curled lashes.",Not for straight lashes girls,3 May 2023,Amberrrs,RareBeauty,Mascara,Yes
This is my new favorite mascara! It seems like everything Rare Beauty is a complete hit!,Love this mascara,3 May 2023,alrpbr11,RareBeauty,Mascara,Yes
"Within a minute after applying this mascara onto curled lashes, my lash completely fall. It looks like I’m not even wearing mascara because my lashes have fallen so much. For a mascara that is not advertised as waterproof it is also difficult to remove using a cleansing balm and oil based eye makeup remover. I do not reccommend this to anyone who does not have naturally curly lashes.",Doesn’t hold a curl and hard to remove,3 May 2023,CPADN,RareBeauty,Mascara,Yes
"My eyelashes feel so full with this mascara. It doesn’t even take much for them to look like this, it’s literally amazing. Only thing that i would complain about is the smell, but that’s normal. normmascara smell",Literally amazing.,2 May 2023,snowberrv,RareBeauty,Mascara,Yes
"After using Loreal Voluminous Mascara for many years, I wanted a change. And I am glad that I did! This mascara is wonderful and makes my lashes look very long. Lots of volume! And doesn't flake or smear. Love the applicator. And usually 1 coat is ALL that I need. My ""NEW"" mascara 😍",My NEW favorite!!,1 May 2023,Loveinbloom58,RareBeauty,Mascara,Yes
Made my lashes flat with no curls! and this is coming from a girl with thick middle eastern lashes !! I have never ever hated a mascara this much! EVER !,The worst !,1 May 2023,ShathaFahad,RareBeauty,Mascara,Yes
Easy to apply! It lasts all day unless you rub your eyes. Definitely one of my faves!,,1 May 2023,Pat456,RareBeauty,Mascara,Yes
"The best mascara in my opinion. Doesn’t make me look like a raccoon at the end of the day. It doesn’t clump and I swear my lashes have grown longer since using it, maybe the castor oil in it?? ITS THE BEST.",,30 Apr 2023,rhodsrenks,RareBeauty,Mascara,Yes
I love this product! It makes my lashes appear full and long. This immediately became part of my daily makeup routine,New favorite mascara,30 Apr 2023,candz,RareBeauty,Mascara,Yes
It doesn’t run! I’ve been looking for a mascara that doesn’t run after a long day and I’ve finally found it. It keeps my straight lashes up and curled for very long and it’s my new favorite!,New favorite mascara,30 Apr 2023,liv118,RareBeauty,Mascara,Yes
"After purchasing my third tube, I figured it was time to share how much I love this mascara! It lengthens and thickens in a beautiful and natural way.",Love this mascara!,29 Apr 2023,ToriBecks,RareBeauty,Mascara,Yes
"Honestly, there is way too much hype over this. The brush isn’t great, and the mascara is no better than regular Sephora brand.",Not worth the hype,27 Apr 2023,sophiestraith,RareBeauty,Mascara,Yes
"Pros:
1. Applied evenly and didn’t clump 
2. Did not run/flake throughout the day. My natural lashes are long so it did transfer onto my upper lid though…
3. Nice packaging 
4. Comes off easily and didn’t cause any irritation 

Cons:
1. Brush is way too big if you have narrow eyes. I couldn’t reach my outer lashes without marking the skin. 
2. Dries out really quickly/does not last long at all

It’s literally $20 for an average mascara. I’m a stickler for branding (aka I spend way too much money on here) but mascara is just one of those products that you’re better off saving on if you have decent natural lashes or extensions. I can see how this mascara would be great if you struggle with thin/straight lashes but if you don’t, save your money.",Pass if your sans-mascara lashes are fine,27 Apr 2023,kathleenliz,RareBeauty,Mascara,Yes
I have naturally long lashes but I like for-them to really pop and this mascara does the job! EVERY TIME I wear this I get compliments,Love this mascara,26 Apr 2023,msjennyr,RareBeauty,Mascara,Yes
I love the way this mascara goes on after months of having it. It took so long to dry and would smear when I started using it but right before throwing it away I grew to love it,,26 Apr 2023,Catharineeeee,RareBeauty,Mascara,Yes
I have not really found a mascara that doesn’t leave black under my eyes. This wears well throughout the day. I am glad I finally gave in and purchased! My daughter and niece have been raving about it and I can see why! I am impressed and I will certainly listen to my daughter sooner!!! Will purchase more from this line!,Impressed,26 Apr 2023,Sparquette,RareBeauty,Mascara,Yes
"I’m don’t typically like to wear mascara because I hate how it makes my eyes feel and I absolutely hate taking it off but this product is the exception. This mascara is truly the best! Makes my eyelashes pop, doesn’t clump, doesn’t irritate my eyes, easy to take off, overall just a 10/10!",1000/10,26 Apr 2023,MyrenaE123,RareBeauty,Mascara,Yes
The brush is too large to successfully put the mascara on my eye lashes without marking up my eyelids or getting it on my bottom lashes. It also flakes a bit and I find by the end of the day it smudges under my eyes.,Mascara brush is too large,26 Apr 2023,Court895,RareBeauty,Mascara,Yes
"This mascara is the *only* one I’ll use again. The only downside is it’s not waterproof. it lengthens, curls and doesn’t flake or clump. 10/10.",Works even with lash lifts,26 Apr 2023,eet1997,RareBeauty,Mascara,Yes
"I purchased this by myself out of my own pocket. It’s just amazing. Enough definition to my lashes with good volume and okay lengthing effects. The most important thing is that I don’t need a primer before applying it and it will not flake the whole day. Also it is 
easy to apply without getting onto my kids and easy to remove without hassles.",A low key favorite and so underrated,26 Apr 2023,rrrooo,RareBeauty,Mascara,Yes
I have hooded eyes and I always get panada eyes or the mascara going on my upper eyelid area close to my eyebrows but this mascara has NEVER done any of that. Literally BEST mascara ever!,MUST HAVE FOR HOODED EYE GIRLIES,26 Apr 2023,Ayeshaq27,RareBeauty,Mascara,Yes
"Took a few tries for me to like this. It does make my lashes look a little clumpy, but they look full and it definitely gives volume. Unfortunately, this transfers throughout the day. But my eyelashes also do point straight down.",,26 Apr 2023,2fortea,RareBeauty,Mascara,Yes
"I’ve been loving this mascara for every reason. I have fine, straight lashes, and this mascara separates, gives curl/volume that lasts throughout the day, and so much length with just 1 layer.",#1 in my makeup routine,25 Apr 2023,raquelgc,RareBeauty,Mascara,Yes
"Tried to be cheap & switch to a drug store mascara, but had to come back to my tried & true. This stuff is long lasting, & doesn’t flake or smudge!",10/10 you need this,25 Apr 2023,AbbieVirginia,RareBeauty,Mascara,Yes
The best mascara I have tried (and I have gone through many)! This stays on so well and gives me so much volume and length. Highly recommend for anyone looking for a cruelty free alternative :),,24 Apr 2023,xavierinedbs,RareBeauty,Mascara,Yes
"Works well...I like the brush. Its pretty big but I dont mind that or the weight of it, I kind of like it more than something a bit more delicate.",,24 Apr 2023,HaleyWinnie,RareBeauty,Mascara,Yes
Survived a 2 hour mental breakdown 10/10 with no flaking and my lower lashes still cute,Definitely A Repurchase,24 Apr 2023,AvaDLC,RareBeauty,Mascara,Yes
I wanted to love this mascara- I love all other rare products but it just wasn’t working. Too clumpy after 2 days and zero volume :(,,24 Apr 2023,saicameert0922,RareBeauty,Mascara,Yes
This is one of my favourite mascaras. It’s definitely helped nourish my lashes too. I notice them fuller and longer after using this long term. It is a little heavy but I like that in a mascara.,My favourite mascara!,23 Apr 2023,yvvil,RareBeauty,Mascara,Yes
By far the best  mascara. Doesn't smear on my face. Comes off easily when i wash my face but stays on all day.,Must have,23 Apr 2023,liz82374,RareBeauty,Mascara,Yes
This mascara is amazing until it starts flaking. Not great sensitive or teary eyes.,Not good for sensitive eyes,22 Apr 2023,shopgirlmoi,RareBeauty,Mascara,Yes
Fantastic mascara! Lengthening Volumizing sultry and stays put. Does not irritate the eyes and looks so glam.,The best!,22 Apr 2023,HastStallion,RareBeauty,Mascara,Yes
"Not going to lie this is the best mascara I’ve ever tried … my eyelashes haven’t been looking voluminous like they used, and let me tell you, this mascara really brings out my lashes like crazy . 
Looovvveee this product , 1O/1O would recommend","Yes , Selena 🫶🏻",21 Apr 2023,AudriLopez,RareBeauty,Mascara,Yes
I have tried so many mascaras and I am VERY picky. I was gifted this from a friend and repurchased multiple times. I find it has the best balance of length and volume and does not over-clump. It works perfectly with my natural facial oils and lasts all day!,Love this!,21 Apr 2023,vanesssajade,RareBeauty,Mascara,Yes
I was totally blown away by this product.  I LOVE IT!!! My eyes look fantastic and I have very light lashes but not after I apply this product.  Will buy again,Thank you Selena for making this product,21 Apr 2023,redroof,RareBeauty,Mascara,Yes
I love this mascara! It’s not too watery or too thick so it doesn’t smear or clump on my lashes :),One of my time favorites,20 Apr 2023,Ana021,RareBeauty,Mascara,Yes
Not the best. Is slightly volumizing but not very lengthening. Makes lashes appear clumpy after 2 coats. Is flakey by the end of the day and not easy to remove with micellar water or cleansing balm.,Not great-,20 Apr 2023,deedee031,RareBeauty,Mascara,Yes
"I have never found a mascara that I truly liked and thats hasnt clumped up but Selena has really nailed this formula! I havent once needed to use a lash separator, would definitely recommend this product if youre looking for a new mascara.",Must have mascara!!,20 Apr 2023,emmycakes908,RareBeauty,Mascara,Yes
"I am looking for a replacement for Benefit Bad Girl Lash. Yes, I've been looking forever! This isn't it... it's almost it, but not quite it. The formula is very good, doesn't flake, builds up well but doesn't hit it in two strokes. There's a lot of fussing to make my lashes do what Bad Girl did so easily. The quest continues...",This is almost it...,20 Apr 2023,Jennface1,RareBeauty,Mascara,Yes
"i bought this for my sister and she has naturally long lashes, but when i applied them it looked as if they grew exponentially. it doesn’t build in a flakey manner, and still adds volume",,19 Apr 2023,ctac,RareBeauty,Mascara,Yes
"The product itself was great, unfortunately I had a pretty bad allergic reaction to it of no fault to the company . It was great while it lasted though.",,19 Apr 2023,nicoleblaq,RareBeauty,Mascara,Yes
"No clue how this has so many good reviews. I’ve tried every mascara out there. This one gives major spider lash/Twiggy vibes, which I HATE. It also leaves me with raccoon eyes after about 5 hours. (See pics for demonstration of both. Raccoon eyes look even worse IRL.) So if you don’t mind those things… go for it. Otherwise, go buy yourself some Lancôme Lash Idole, Hourglass (either), or Ilia mascara and call it a day. I have tried every mascara out there. This ain’t my first rodeo. I even used a needle eyelash comb and it made the clumping worse. I set under my eyes with powder, used setting spray, etc. I have used it for about a month, so I’ve given it a fair shot. Only gave it 2 stars because I didn’t want to be too mean lol!",Absolutely not,19 Apr 2023,KatieModo,RareBeauty,Mascara,Yes
"Make my eyelashes look full and bold 
Highly recommend",MUST HAVE!!!!!!,19 Apr 2023,kaylynlol,RareBeauty,Mascara,Yes
"I have the most stubborn, annoying, thin and short lashes EVER and this mascara makes them look absolutely amazing! What I love the most is that not only do they miraculously look long and full but it doesn’t flake or bleed ever and I usually wear my makeup for over 10 hours!!! I LOVE",My absolute favorite,18 Apr 2023,vicalejandra,RareBeauty,Mascara,Yes
"Omg, this has got to be my all-time favorite mascara! The color is dark, rich black. It goes on so smoothly. A few strokes and I have long, luxurious lashes. This mascara doesn't clump or flake. It lasts all day with no bleeding. I'm in love!",Believe the hype!!,18 Apr 2023,SFBayarea415,RareBeauty,Mascara,Yes
"Honestly the best mascara I’ve ever used. I’ve repurchased multiple times in a row now which is rare for me as I like to try new things. Nothing can compare, the tower 28 mascara was nice but dried out very quickly. This one does not have that problem. The only con would be that it’s slightly difficult to take off but not enough to change my A+ rating. I don’t even have to use my eyelash curler anymore.",The best,18 Apr 2023,ce3po,RareBeauty,Mascara,Yes
"made my eyelashes look amazing! i have decently long lashes, maybe middle length, and my eyelashes look great!",must have!!,18 Apr 2023,doggydog123,RareBeauty,Mascara,Yes
This is my new favourite mascara. I've been having trouble with other mascaras irritating my eyes after a long day of wear. This mascara 1) stays put 2) feels more natural 3) doesn't irritate my eyes.,Must have,17 Apr 2023,jolovesskincare,RareBeauty,Mascara,Yes
Most mascaras smudge on me. This one does not!! Love the volume,Stays Put,17 Apr 2023,krisgar,RareBeauty,Mascara,Yes
"I really wanted to love the mascara because I love Selena Gomez but I wouldn’t purchase this mascara again. The first few uses were fine, but not long after buying (maybe a couple weeks) I started to notice the mascara was clumping, and it would flake into my eyes during the day.",Not worth the hype,17 Apr 2023,mimoj88,RareBeauty,Mascara,Yes
Makes my lashes so long and is cheap compared to other brands. Love this mascara!,So good!,16 Apr 2023,suiiii,RareBeauty,Mascara,Yes
Seriously my favorite mascara.￼ i’ve tried them all and I really do like this one the most.￼￼,My favorite mascara,16 Apr 2023,emma170,RareBeauty,Mascara,Yes
"My go-to mascara has been Benefit Roller Lash because I love the brush (it's small and precise), but this Rare Beauty formula is absolutely awesome. It does not melt or smudge on to the bottom of my eyes. It lasts all day! I'm going to be switching to this brand from now on!",My New Mascara!,16 Apr 2023,Asenath7766,RareBeauty,Mascara,Yes
"I used The Shock by YSL for a couple of years and it was discontinued… Then I used others from YSL, Dior, Too Faced, L’oreal… I was so hesitant about this one but wow it does not smudge, it lasts more than 5 hours! I don’t like much the brush because I feel I need to use it a few times in order to have the result I want but… It is worth it. Love it and recommend it!",The replacement for the Shock by YSL,15 Apr 2023,andreitasuarez,RareBeauty,Mascara,Yes
This mascara makes my eyelashes pop!! I love it!!!,BUY IT!,14 Apr 2023,Kathyy22,RareBeauty,Mascara,Yes
I loved it for the first few weeks but now it’s gotten really clumpy (faster than other brands I’ve worn). Disappointing because I did love how lengthening and volumizing it was at first :(,,14 Apr 2023,AshBerry5678,RareBeauty,Mascara,Yes
After using over 9 different mascaras to include very expensive ones. I decided to purchase this one in a trial size as I had no faith in it. All mascaras left me looking like a raccoon. Boy was I wrong I applied this mascara on my lashes early in the morning its 9:00 pm and no black marks of mascara underneath my eyes. I don't like to write reviews but I am so thankful to this product and Selena Gomez that it's the least that I can do. I am very happy to have found a good product and I will consider using more of their products from now on.,Great Product. I am a completely satisfied custome,12 Apr 2023,Luly928,RareBeauty,Mascara,Yes
"I don't hate it but I don't love it either. I prefer my mascara a bit on the clumpy side, which this is. But the brush is a bit too thick and its hard to get in the corners without accidentally getting on your lid",Kinda clumpy,12 Apr 2023,mcmoreal,RareBeauty,Mascara,Yes
"I have only heard good things about Rare Beauty, so I figured I would give the mascara a try. The brush is not as pictured, it doesn't apply well, and it doesn't last more than a couple hours on my lashes. I've never had a problem with mascara flaking off by the end of the day but, with this one, I felt like there was almost nothing left by the end and it didn't even do much to begin with. Also, when I got the mascara, it felt like the tube was half empty from the start. I'm sad to say but I would definitely not recommend.",Not a fan :(,12 Apr 2023,alveach,RareBeauty,Mascara,Yes
I LOVE this mascara. I am super sensitive when it comes to my eyes and this one did not irritate me at all. It makes my lashes look thick and beautiful. I love all the rare beauty packaging too.,Amazing mascara,11 Apr 2023,lauriH,RareBeauty,Mascara,Yes
Not a big fan of the wand as it clumps my eyelashes together and doesn't do a good job at lengthening them.,"It's okay, but the wand could be better",11 Apr 2023,MsJessieR216,RareBeauty,Mascara,Yes
I am a brown skin girl. I am using this Mascara everyday for past 2 months. It added a decent volume to my lashes. I have used better products before but this is not bad either,Brown Skin Review,11 Apr 2023,Sameera11,RareBeauty,Mascara,Yes
"Ever since I've started wearing mascara, I've struggled with trying to maintain my curls through a variety of mascaras, wearing falsies, using an eyelash curler, and even getting a lash lift. The first time I used this, my lashes were lifted to the gods. I LOVE this mascara. I will never use anything else.",the best thing ever,11 Apr 2023,bonitaamiga,RareBeauty,Mascara,Yes
"I had to get used to this mascara. It's clumpy, it's not volumizing, and the product on the bottom lashes fall off. BUT, I love the way this mascara looks. They look like light, feathery false lashes. They create the effect of a dark line along the base of the top lid, which I like (like where the glued on part of falsies would be) and the mascara lengthens the lashes to the eyebrows (for me). It's a very dark, thick mascara.","looks like falsies, which i love",11 Apr 2023,Yane97,RareBeauty,Mascara,Yes
This was nice at first but got super clumpy fast....gives more volume than length so really not a great mascara. The clumps are spidery looking and give uneven lashes,"Clumpy, Spidery",10 Apr 2023,perfaesthetic,RareBeauty,Mascara,Yes
I love this mascara!! It's weightless and not clumpy.,My new favorite mascara,10 Apr 2023,Gabbycpieper,RareBeauty,Mascara,Yes
I do love this mascara! It gives my lashes volume. I gave it 4 stars because it does smudge on me.,love,10 Apr 2023,AlyLL,RareBeauty,Mascara,Yes
"I really liked the way that this mascara applied. The formula seems to glide on and not clump. The only reason for my negative review, is because the mascara didn’t work for me and it smeared under my eyes throughout the day.",Didn’t work for me,9 Apr 2023,nutmeag91,RareBeauty,Mascara,Yes
"my eyelashes are straight, I love this mascara! it kept them curled and up.",new favorite 😍,9 Apr 2023,ashleeSky,RareBeauty,Mascara,Yes
"This mascara is amazing!!   Won’t be buying any other brand of mascara,  this is absolutely the best. No clumping and looks amazing on.",Amazing!!,8 Apr 2023,CallaIM,RareBeauty,Mascara,Yes
"the first time i got this mascara i got the mini one. (my friends babysitter recommended it) and it was the best. it lengthens my lashes, and curls them without a lash curler. i recently went to the store and got the bigger version. just 3 days ago i got my mom to buy it and she also loves it! it’s the best and you must buy it.",a must have,7 Apr 2023,ilanaa,RareBeauty,Mascara,Yes
